Ticker,Date,DebtToEquity
GILD,2016-01-01,2.1775
GILD,2017-01-01,1.84
GILD,2018-01-01,1.9849999999999999
GILD,2019-01-01,1.7975
GILD,2020-01-01,2.2525
GILD,2021-01-01,2.3425000000000002
GILD,2022-01-01,2.0575
GILD,2023-01-01,1.8625
GILD,2024-01-01,2.0525
GILD,2025-01-01,1.96
SAN,2010-01-01,15.09
SAN,2011-01-01,14.42
SAN,2012-01-01,14.3825
SAN,2013-01-01,13.6875
SAN,2014-01-01,13.05
SAN,2015-01-01,12.377500000000001
SAN,2016-01-01,12.245000000000001
SAN,2017-01-01,12.23
SAN,2018-01-01,12.6575
SAN,2019-01-01,12.7
SAN,2020-01-01,14.55
SAN,2021-01-01,15.5475
SAN,2022-01-01,16.625
SAN,2023-01-01,16.482499999999998
SAN,2024-01-01,16.173333333333332
SAN,2025-01-01,15.68
TTE,2010-01-01,1.4075
TTE,2011-01-01,1.3725
TTE,2012-01-01,1.34
TTE,2013-01-01,1.3075
TTE,2014-01-01,1.3675
TTE,2015-01-01,1.33
TTE,2016-01-01,1.2575
TTE,2017-01-01,0.84
TTE,2018-01-01,1.135
TTE,2019-01-01,1.2525
TTE,2020-01-01,1.445
TTE,2021-01-01,1.51
TTE,2022-01-01,1.76
TTE,2023-01-01,1.4275
TTE,2024-01-01,1.3575
TTE,2025-01-01,1.44
LOW,2010-01-01,0.83
LOW,2011-01-01,0.9925
LOW,2012-01-01,1.3075
LOW,2013-01-01,1.5575
LOW,2014-01-01,1.9649999999999999
LOW,2015-01-01,2.6475
LOW,2016-01-01,3.9275
LOW,2017-01-01,5.295
LOW,2018-01-01,5.475
LOW,2019-01-01,12.6075
LOW,2020-01-01,16.775
LOW,2021-01-01,-42.52
LOW,2022-01-01,-7.4225
LOW,2023-01-01,-4.005
LOW,2024-01-01,-4.1225
LOW,2025-01-01,-4.225
COF,2010-01-01,6.7625
COF,2011-01-01,5.99
COF,2012-01-01,6.82
COF,2013-01-01,6.1425
COF,2014-01-01,5.8149999999999995
COF,2015-01-01,5.7525
COF,2016-01-01,6.16
COF,2017-01-01,6.2775
COF,2018-01-01,6.2625
COF,2019-01-01,5.73
COF,2020-01-01,6.18
COF,2021-01-01,5.82
COF,2022-01-01,7.335
COF,2023-01-01,7.555
COF,2024-01-01,7.1
COF,2025-01-01,5.855
APH,2010-01-01,0.7925
APH,2011-01-01,0.915
APH,2012-01-01,1.0875
APH,2013-01-01,1.1025
APH,2014-01-01,1.2475
APH,2015-01-01,1.33
APH,2016-01-01,1.2650000000000001
APH,2017-01-01,1.3675000000000002
APH,2018-01-01,1.4325
APH,2019-01-01,1.4675
APH,2020-01-01,1.4025
APH,2021-01-01,1.4224999999999999
APH,2022-01-01,1.26
APH,2023-01-01,1.0150000000000001
APH,2024-01-01,1.055
APH,2025-01-01,1.2149999999999999
UNP,2010-01-01,1.46
UNP,2011-01-01,1.4224999999999999
UNP,2012-01-01,1.4075
UNP,2013-01-01,1.375
UNP,2014-01-01,1.4275
UNP,2015-01-01,1.5875
UNP,2016-01-01,1.7575
UNP,2017-01-01,1.76
UNP,2018-01-01,1.7725
UNP,2019-01-01,2.425
UNP,2020-01-01,2.785
UNP,2021-01-01,3.2775
UNP,2022-01-01,4.3475
UNP,2023-01-01,3.9
UNP,2024-01-01,3.12
UNP,2025-01-01,3.245
BHP,2010-01-01,0.76
BHP,2011-01-01,0.8500000000000001
BHP,2012-01-01,0.9450000000000001
BHP,2013-01-01,0.845
BHP,2014-01-01,0.73
BHP,2015-01-01,0.8500000000000001
BHP,2016-01-01,0.95
BHP,2017-01-01,0.8400000000000001
BHP,2018-01-01,0.85
BHP,2019-01-01,0.95
BHP,2020-01-01,0.98
BHP,2021-01-01,0.9450000000000001
BHP,2022-01-01,0.9199999999999999
BHP,2023-01-01,1.1400000000000001
BHP,2024-01-01,1.0550000000000002
KKR,2010-01-01,0.05500000000000001
KKR,2011-01-01,0.07500000000000001
KKR,2012-01-01,0.09
KKR,2013-01-01,0.1125
KKR,2014-01-01,0.24750000000000003
KKR,2015-01-01,0.38
KKR,2016-01-01,1.3675000000000002
KKR,2017-01-01,1.305
KKR,2018-01-01,1.11
KKR,2019-01-01,1.0075
KKR,2020-01-01,1.06
KKR,2021-01-01,3.5675
KKR,2022-01-01,3.955
KKR,2023-01-01,3.9825
KKR,2024-01-01,5.02
KKR,2025-01-01,2.28
LRCX,2010-01-01,0.41
LRCX,2011-01-01,0.5625
LRCX,2012-01-01,0.5700000000000001
LRCX,2013-01-01,0.605
LRCX,2014-01-01,0.605
LRCX,2015-01-01,0.7475
LRCX,2016-01-01,0.8625
LRCX,2017-01-01,0.7975
LRCX,2018-01-01,0.9425
LRCX,2019-01-01,1.5325
LRCX,2020-01-01,1.8050000000000002
LRCX,2021-01-01,1.6825
LRCX,2022-01-01,1.5825
LRCX,2023-01-01,1.29
LRCX,2024-01-01,1.26
LRCX,2025-01-01,1.13
TD,2010-01-01,13.19
TD,2011-01-01,13.765
TD,2012-01-01,15.785
TD,2013-01-01,15.395
TD,2014-01-01,15.79
TD,2015-01-01,15.7825
TD,2016-01-01,15.355
TD,2017-01-01,15.4975
TD,2018-01-01,15.8275
TD,2019-01-01,15.145
TD,2020-01-01,16.6675
TD,2021-01-01,16.555
TD,2022-01-01,16.740000000000002
TD,2023-01-01,16.009999999999998
TD,2024-01-01,16.5225
TD,2025-01-01,15.98
MU,2010-01-01,0.5225
MU,2011-01-01,0.465
MU,2012-01-01,0.655
MU,2013-01-01,0.84
MU,2014-01-01,0.9275
MU,2015-01-01,0.835
MU,2016-01-01,1.0475
MU,2017-01-01,0.8775
MU,2018-01-01,0.39
MU,2019-01-01,0.3275
MU,2020-01-01,0.3625
MU,2021-01-01,0.33
MU,2022-01-01,0.3425
MU,2023-01-01,0.4525
MU,2024-01-01,0.5175000000000001
MU,2025-01-01,0.525
UBS,2014-01-01,6.18
UBS,2015-01-01,16.6575
UBS,2016-01-01,16.509999999999998
UBS,2017-01-01,16.1125
UBS,2018-01-01,17.195
UBS,2019-01-01,16.745
UBS,2020-01-01,17.54
UBS,2021-01-01,17.419999999999998
UBS,2022-01-01,18.46
UBS,2023-01-01,18.1975
UBS,2024-01-01,17.5275
UBS,2025-01-01,17.12
ADP,2010-01-01,4.452500000000001
ADP,2011-01-01,4.5825
ADP,2012-01-01,4.285
ADP,2013-01-01,4.5525
ADP,2014-01-01,4.859999999999999
ADP,2015-01-01,6.745
ADP,2016-01-01,8.9125
ADP,2017-01-01,9.0975
ADP,2018-01-01,7.8225
ADP,2019-01-01,7.285
ADP,2020-01-01,6.5925
ADP,2021-01-01,9.275
ADP,2022-01-01,17.2425
ADP,2023-01-01,13.5375
ADP,2024-01-01,10.924999999999999
ADP,2025-01-01,8.135
BTI,2010-01-01,1.9949999999999999
BTI,2011-01-01,2.14
BTI,2012-01-01,2.545
BTI,2013-01-01,2.86
BTI,2014-01-01,3.4850000000000003
BTI,2015-01-01,4.425
BTI,2016-01-01,3.73
BTI,2017-01-01,2.635
BTI,2018-01-01,1.255
BTI,2019-01-01,1.23
BTI,2020-01-01,1.1949999999999998
BTI,2021-01-01,1.105
BTI,2022-01-01,1.04
BTI,2023-01-01,1.125
BTI,2024-01-01,1.285
KLAC,2010-01-01,0.7124999999999999
KLAC,2011-01-01,0.61
KLAC,2012-01-01,0.53
KLAC,2013-01-01,0.5175000000000001
KLAC,2014-01-01,2.2
KLAC,2015-01-01,11.355
KLAC,2016-01-01,6.225
KLAC,2017-01-01,3.2775
KLAC,2018-01-01,2.67
KLAC,2019-01-01,2.355
KLAC,2020-01-01,2.49
KLAC,2021-01-01,2.0025
KLAC,2022-01-01,4.865
KLAC,2023-01-01,3.835
KLAC,2024-01-01,3.5025
KLAC,2025-01-01,2.79
BUD,2010-01-01,1.0325000000000002
BUD,2011-01-01,0.435
BUD,2012-01-01,0.84
BUD,2013-01-01,1.67
BUD,2014-01-01,0.81
BUD,2015-01-01,0.9099999999999999
BUD,2016-01-01,1.5550000000000002
BUD,2017-01-01,1.0225
BUD,2018-01-01,1.0975000000000001
BUD,2019-01-01,0.96
BUD,2020-01-01,1.0474999999999999
BUD,2021-01-01,0.8674999999999999
BUD,2022-01-01,0.775
BUD,2023-01-01,0.7025
BUD,2024-01-01,0.6725000000000001
BUD,2025-01-01,0.0
MELI,2010-01-01,0.5575
MELI,2011-01-01,0.58
MELI,2012-01-01,0.6125
MELI,2013-01-01,0.72
MELI,2014-01-01,1.46
MELI,2015-01-01,1.9525
MELI,2016-01-01,2.1425
MELI,2017-01-01,2.8725
MELI,2018-01-01,6.295
MELI,2019-01-01,1.185
MELI,2020-01-01,2.1625
MELI,2021-01-01,-9.3125
MELI,2022-01-01,6.26
MELI,2023-01-01,5.3375
MELI,2024-01-01,4.635
MELI,2025-01-01,4.65
IBN,2010-01-01,5.215
IBN,2011-01-01,5.38
IBN,2012-01-01,1.71
IBN,2013-01-01,2.145
IBN,2014-01-01,2.8433333333333333
IBN,2015-01-01,2.1175
IBN,2016-01-01,2.1075
IBN,2017-01-01,2.0025
IBN,2018-01-01,2.16
IBN,2019-01-01,9.253333333333334
IBN,2020-01-01,8.91
IBN,2021-01-01,8.265
IBN,2022-01-01,8.0675
IBN,2023-01-01,7.8225
IBN,2024-01-01,7.467499999999999
IBN,2025-01-01,6.885
CMCSA,2010-01-01,1.665
CMCSA,2011-01-01,2.315
CMCSA,2012-01-01,2.2925
CMCSA,2013-01-01,2.1525
CMCSA,2014-01-01,2.01
CMCSA,2015-01-01,2.05
CMCSA,2016-01-01,2.16
CMCSA,2017-01-01,2.11
CMCSA,2018-01-01,1.9025
CMCSA,2019-01-01,2.265
CMCSA,2020-01-01,2.0925000000000002
CMCSA,2021-01-01,1.8775
CMCSA,2022-01-01,2.01
CMCSA,2023-01-01,2.1350000000000002
CMCSA,2024-01-01,2.1325
CMCSA,2025-01-01,1.9500000000000002
MDT,2010-01-01,0.905
MDT,2011-01-01,0.9275
MDT,2012-01-01,0.9225
MDT,2013-01-01,0.9175
MDT,2014-01-01,0.955
MDT,2015-01-01,1.1825
MDT,2016-01-01,0.9575
MDT,2017-01-01,0.9375
MDT,2018-01-01,0.8125
MDT,2019-01-01,0.795
MDT,2020-01-01,0.835
MDT,2021-01-01,0.8125
MDT,2022-01-01,0.74
MDT,2023-01-01,0.7725
MDT,2024-01-01,0.8125
MDT,2025-01-01,0.855
COP,2010-01-01,1.305
COP,2011-01-01,1.2975
COP,2012-01-01,1.43
COP,2013-01-01,1.3375
COP,2014-01-01,1.2
COP,2015-01-01,1.3375
COP,2016-01-01,1.5525
COP,2017-01-01,1.4625
COP,2018-01-01,1.2225
COP,2019-01-01,1.085
COP,2020-01-01,1.0550000000000002
COP,2021-01-01,0.9625
COP,2022-01-01,0.915
COP,2023-01-01,0.9275
COP,2024-01-01,0.925
COP,2025-01-01,0.91
DASH,2018-01-01,0.0
DASH,2019-01-01,-2.6
DASH,2020-01-01,0.0875
DASH,2021-01-01,0.365
DASH,2022-01-01,0.41500000000000004
DASH,2023-01-01,0.525
DASH,2024-01-01,0.64
DASH,2025-01-01,0.62
SNPS,2010-01-01,0.5075
SNPS,2011-01-01,0.5449999999999999
SNPS,2012-01-01,0.6025
SNPS,2013-01-01,0.55
SNPS,2014-01-01,0.5325
SNPS,2015-01-01,0.5825
SNPS,2016-01-01,0.6125
SNPS,2017-01-01,0.6275
SNPS,2018-01-01,0.79
SNPS,2019-01-01,0.5975
SNPS,2020-01-01,0.6875
SNPS,2021-01-01,0.645
SNPS,2022-01-01,0.6675
SNPS,2023-01-01,0.68
SNPS,2024-01-01,0.52
SNPS,2025-01-01,0.8999999999999999
SNY,2010-01-01,0.31
SNY,2011-01-01,0.4175
SNY,2012-01-01,0.405
SNY,2013-01-01,0.73
SNY,2014-01-01,0.75
SNY,2015-01-01,0.365
SNY,2016-01-01,0.4075
SNY,2017-01-01,0.3675
SNY,2018-01-01,0.0
SNY,2019-01-01,0.0
SNY,2020-01-01,0.0
SNY,2021-01-01,0.25666666666666665
SNY,2022-01-01,0.35
SNY,2023-01-01,0.355
SNY,2024-01-01,0.3725
SNY,2025-01-01,0.77
MSTR,2010-01-01,1.1425
MSTR,2011-01-01,1.59
MSTR,2012-01-01,1.4575
MSTR,2013-01-01,0.9325
MSTR,2014-01-01,0.84
MSTR,2015-01-01,0.565
MSTR,2016-01-01,0.435
MSTR,2017-01-01,0.4
MSTR,2018-01-01,0.5275000000000001
MSTR,2019-01-01,0.7925
MSTR,2020-01-01,1.075
MSTR,2021-01-01,11.6725
MSTR,2022-01-01,-8.1275
MSTR,2023-01-01,3.29
MSTR,2024-01-01,1.1925
MSTR,2025-01-01,0.36
WELL,2010-01-01,0.89
WELL,2011-01-01,1.02
WELL,2012-01-01,0.86
WELL,2013-01-01,0.9349999999999999
WELL,2014-01-01,0.8875
WELL,2015-01-01,0.8325
WELL,2016-01-01,0.9349999999999999
WELL,2017-01-01,0.8474999999999999
WELL,2018-01-01,0.9099999999999999
WELL,2019-01-01,0.9925
WELL,2020-01-01,0.9325
WELL,2021-01-01,0.9125
WELL,2022-01-01,0.86
WELL,2023-01-01,0.78
WELL,2024-01-01,0.575
WELL,2025-01-01,0.545
PANW,2010-01-01,0.0
PANW,2011-01-01,-1.14
PANW,2012-01-01,0.41500000000000004
PANW,2013-01-01,1.1025
PANW,2014-01-01,1.985
PANW,2015-01-01,2.7625
PANW,2016-01-01,2.6025
PANW,2017-01-01,3.355
PANW,2018-01-01,4.225
PANW,2019-01-01,3.575
PANW,2020-01-01,7.2775
PANW,2021-01-01,12.7425
PANW,2022-01-01,50.0525
PANW,2023-01-01,10.1675
PANW,2024-01-01,2.8825000000000003
PANW,2025-01-01,2.165
ADI,2010-01-01,0.35
ADI,2011-01-01,0.40249999999999997
ADI,2012-01-01,0.3625
ADI,2013-01-01,0.325
ADI,2014-01-01,0.475
ADI,2015-01-01,0.41
ADI,2016-01-01,0.5375000000000001
ADI,2017-01-01,1.2
ADI,2018-01-01,0.92
ADI,2019-01-01,0.85
ADI,2020-01-01,0.8225
ADI,2021-01-01,0.6725
ADI,2022-01-01,0.3725
ADI,2023-01-01,0.375
ADI,2024-01-01,0.375
ADI,2025-01-01,0.36
NKE,2010-01-01,0.4575
NKE,2011-01-01,0.49
NKE,2012-01-01,0.49
NKE,2013-01-01,0.5449999999999999
NKE,2014-01-01,0.6575
NKE,2015-01-01,0.665
NKE,2016-01-01,0.7575
NKE,2017-01-01,0.9299999999999999
NKE,2018-01-01,1.4275
NKE,2019-01-01,1.7200000000000002
NKE,2020-01-01,2.4175
NKE,2021-01-01,1.81
NKE,2022-01-01,1.6125
NKE,2023-01-01,1.645
NKE,2024-01-01,1.6724999999999999
NKE,2025-01-01,1.7349999999999999
ICE,2010-01-01,8.865
ICE,2011-01-01,9.99
ICE,2012-01-01,9.68
ICE,2013-01-01,8.5125
ICE,2014-01-01,4.27
ICE,2015-01-01,4.26
ICE,2016-01-01,4.07
ICE,2017-01-01,3.9050000000000002
ICE,2018-01-01,4.08
ICE,2019-01-01,4.45
ICE,2020-01-01,6.1675
ICE,2021-01-01,6.0625
ICE,2022-01-01,8.1375
ICE,2023-01-01,4.7225
ICE,2024-01-01,4.035
ICE,2025-01-01,4.08
CB,2010-01-01,2.705
CB,2011-01-01,2.68
CB,2012-01-01,2.4699999999999998
CB,2013-01-01,2.3525
CB,2014-01-01,2.255
CB,2015-01-01,2.3899999999999997
CB,2016-01-01,2.365
CB,2017-01-01,2.2725
CB,2018-01-01,2.3025
CB,2019-01-01,2.23
CB,2020-01-01,2.2925
CB,2021-01-01,2.31
CB,2022-01-01,2.845
CB,2023-01-01,2.795
CB,2024-01-01,2.63
CB,2025-01-01,2.535
MO,2010-01-01,6.775
MO,2011-01-01,7.355
MO,2012-01-01,8.625
MO,2013-01-01,8.3125
MO,2014-01-01,7.895
MO,2015-01-01,10.77
MO,2016-01-01,8.2875
MO,2017-01-01,2.4325
MO,2018-01-01,2.0425
MO,2019-01-01,4.24
MO,2020-01-01,10.8125
MO,2021-01-01,-7.495000000000001
MO,2022-01-01,-14.897499999999999
MO,2023-01-01,-11.345
MO,2024-01-01,-12.2175
MO,2025-01-01,-11.215
CRWD,2018-01-01,0.0
CRWD,2019-01-01,2.9574999999999996
CRWD,2020-01-01,1.025
CRWD,2021-01-01,2.3475
CRWD,2022-01-01,2.4
CRWD,2023-01-01,2.075
CRWD,2024-01-01,1.625
CRWD,2025-01-01,1.56
CEG,2019-01-01,0.0
CEG,2020-01-01,2.28
CEG,2021-01-01,0.785
CEG,2022-01-01,3.0875
CEG,2023-01-01,3.1875
CEG,2024-01-01,3.195
CEG,2025-01-01,2.92
SO,2010-01-01,2.255
SO,2011-01-01,2.17
SO,2012-01-01,2.19
SO,2013-01-01,2.2775
SO,2014-01-01,2.24
SO,2015-01-01,2.4475000000000002
SO,2016-01-01,2.8825
SO,2017-01-01,3.205
SO,2018-01-01,3.0825
SO,2019-01-01,2.6775
SO,2020-01-01,2.735
SO,2021-01-01,2.8274999999999997
SO,2022-01-01,2.875
SO,2023-01-01,2.935
SO,2024-01-01,2.93
SO,2025-01-01,2.9850000000000003
BBVA,2010-01-01,15.795
BBVA,2011-01-01,13.8825
BBVA,2012-01-01,13.5725
BBVA,2013-01-01,12.1125
BBVA,2014-01-01,11.955
BBVA,2015-01-01,12.355
BBVA,2016-01-01,12.2725
BBVA,2017-01-01,11.77
BBVA,2018-01-01,12.24
BBVA,2019-01-01,11.705
BBVA,2020-01-01,13.9425
BBVA,2021-01-01,12.415
BBVA,2022-01-01,13.39
BBVA,2023-01-01,13.27
BBVA,2024-01-01,12.5225
BBVA,2025-01-01,12.04
SBUX,2010-01-01,0.7324999999999999
SBUX,2011-01-01,0.645
SBUX,2012-01-01,0.5875
SBUX,2013-01-01,0.9625
SBUX,2014-01-01,1.0350000000000001
SBUX,2015-01-01,1.13
SBUX,2016-01-01,1.4324999999999999
SBUX,2017-01-01,1.7175
SBUX,2018-01-01,4.4075
SBUX,2019-01-01,-4.8825
SBUX,2020-01-01,-4.6475
SBUX,2021-01-01,-5.3425
SBUX,2022-01-01,-4.26
SBUX,2023-01-01,-4.475
SBUX,2024-01-01,-4.9375
SBUX,2025-01-01,-5.265000000000001
RIO,2010-01-01,0.815
RIO,2011-01-01,0.895
RIO,2012-01-01,0.94
RIO,2013-01-01,1.0750000000000002
RIO,2014-01-01,0.965
RIO,2015-01-01,1.04
RIO,2016-01-01,0.95
RIO,2017-01-01,0.865
RIO,2018-01-01,0.835
RIO,2019-01-01,0.95
RIO,2020-01-01,0.9099999999999999
RIO,2021-01-01,0.8
RIO,2022-01-01,0.815
RIO,2023-01-01,0.835
RIO,2024-01-01,0.775
RIO,2025-01-01,0.95
ENB,2010-01-01,2.5475
ENB,2011-01-01,2.5275
ENB,2012-01-01,2.25
ENB,2013-01-01,2.0375
ENB,2014-01-01,2.3
ENB,2015-01-01,2.8175
ENB,2016-01-01,2.9625
ENB,2017-01-01,1.4725
ENB,2018-01-01,1.38
ENB,2019-01-01,1.2875
ENB,2020-01-01,1.395
ENB,2021-01-01,1.5325
ENB,2022-01-01,1.7125
ENB,2023-01-01,1.7125
ENB,2024-01-01,1.9675
ENB,2025-01-01,2.09
CME,2010-01-01,0.76
CME,2011-01-01,0.78
CME,2012-01-01,0.8075
CME,2013-01-01,1.23
CME,2014-01-01,1.83
CME,2015-01-01,2.55
CME,2016-01-01,2.2225
CME,2017-01-01,2.645
CME,2018-01-01,2.0149999999999997
CME,2019-01-01,1.81
CME,2020-01-01,3.7375000000000003
CME,2021-01-01,5.6875
CME,2022-01-01,5.6325
CME,2023-01-01,4.2025
CME,2024-01-01,3.8475
CME,2025-01-01,5.165
LMT,2010-01-01,8.4575
LMT,2011-01-01,16.6775
LMT,2012-01-01,261.27500000000003
LMT,2013-01-01,55.037499999999994
LMT,2014-01-01,7.825
LMT,2015-01-01,12.6625
LMT,2016-01-01,19.61
LMT,2017-01-01,6.335
LMT,2018-01-01,-63.3875
LMT,2019-01-01,14.735
LMT,2020-01-01,10.45
LMT,2021-01-01,5.53
LMT,2022-01-01,3.935
LMT,2023-01-01,5.405
LMT,2024-01-01,7.42
LMT,2025-01-01,8.76
PLD,2010-01-01,0.985
PLD,2011-01-01,0.9550000000000001
PLD,2012-01-01,0.9975
PLD,2013-01-01,0.7424999999999999
PLD,2014-01-01,0.6975
PLD,2015-01-01,0.69
PLD,2016-01-01,0.6799999999999999
PLD,2017-01-01,0.6399999999999999
PLD,2018-01-01,0.5375
PLD,2019-01-01,0.5125
PLD,2020-01-01,0.5175000000000001
PLD,2021-01-01,0.545
PLD,2022-01-01,0.5375000000000001
PLD,2023-01-01,0.58
PLD,2024-01-01,0.63
PLD,2025-01-01,0.6799999999999999
SMFG,2010-01-01,18.9475
SMFG,2011-01-01,18.372500000000002
SMFG,2012-01-01,17.8575
SMFG,2013-01-01,15.805
SMFG,2014-01-01,16.075
SMFG,2015-01-01,15.704999999999998
SMFG,2016-01-01,16.61
SMFG,2017-01-01,16.7
SMFG,2018-01-01,16.08
SMFG,2019-01-01,17.23
SMFG,2020-01-01,19.64
SMFG,2021-01-01,18.98
SMFG,2022-01-01,20.67
SMFG,2023-01-01,20.2
SMFG,2024-01-01,19.175
MMC,2010-01-01,1.4475
MMC,2011-01-01,1.3675000000000002
MMC,2012-01-01,1.415
MMC,2013-01-01,1.2825
MMC,2014-01-01,1.24
MMC,2015-01-01,1.6325
MMC,2016-01-01,1.75
MMC,2017-01-01,1.7825
MMC,2018-01-01,1.7575
MMC,2019-01-01,2.89
MMC,2020-01-01,2.835
MMC,2021-01-01,2.2424999999999997
MMC,2022-01-01,2.3625
MMC,2023-01-01,2.7325
MMC,2024-01-01,2.7775
MMC,2025-01-01,2.835
BN,2010-01-01,1.7
BN,2011-01-01,1.565
BN,2012-01-01,1.4475
BN,2013-01-01,1.4125
BN,2014-01-01,1.43
BN,2015-01-01,1.4575
BN,2016-01-01,1.3975
BN,2017-01-01,1.3925
BN,2018-01-01,1.555
BN,2019-01-01,1.7349999999999999
BN,2020-01-01,1.83
BN,2021-01-01,1.8425
BN,2022-01-01,2.065
BN,2023-01-01,1.98
BN,2024-01-01,1.96
BN,2025-01-01,2.09
HOOD,2019-01-01,-41.64
HOOD,2020-01-01,-49.9075
HOOD,2021-01-01,-4.4875
HOOD,2022-01-01,2.2625
HOOD,2023-01-01,2.64
HOOD,2024-01-01,4.4475
HOOD,2025-01-01,2.46
AMT,2010-01-01,1.6775
AMT,2011-01-01,2.2424999999999997
AMT,2012-01-01,2.6275
AMT,2013-01-01,3.6175
AMT,2014-01-01,4.105
AMT,2015-01-01,2.78
AMT,2016-01-01,3.33
AMT,2017-01-01,3.5774999999999997
AMT,2018-01-01,4.3875
AMT,2019-01-01,5.9125
AMT,2020-01-01,9.1275
AMT,2021-01-01,7.39
AMT,2022-01-01,5.1775
AMT,2023-01-01,4.735
AMT,2024-01-01,5.265000000000001
AMT,2025-01-01,5.165
BAM,2022-01-01,0.0
BAM,2023-01-01,0.46
BAM,2024-01-01,0.4025
BAM,2025-01-01,0.67
DUK,2010-01-01,1.62
DUK,2011-01-01,1.65
DUK,2012-01-01,1.7525
DUK,2013-01-01,1.79
DUK,2014-01-01,1.8625
DUK,2015-01-01,2.0125
DUK,2016-01-01,2.14
DUK,2017-01-01,2.275
DUK,2018-01-01,2.3175
DUK,2019-01-01,2.3375
DUK,2020-01-01,2.3675
DUK,2021-01-01,2.3024999999999998
DUK,2022-01-01,2.3725
DUK,2023-01-01,2.5
DUK,2024-01-01,2.5975
DUK,2025-01-01,2.635
CDNS,2010-01-01,7.5825
CDNS,2011-01-01,4.245
CDNS,2012-01-01,2.355
CDNS,2013-01-01,1.2925
CDNS,2014-01-01,1.2025000000000001
CDNS,2015-01-01,0.8325
CDNS,2016-01-01,1.3675000000000002
CDNS,2017-01-01,1.43
CDNS,2018-01-01,1.01
CDNS,2019-01-01,0.7725
CDNS,2020-01-01,0.71
CDNS,2021-01-01,0.6025
CDNS,2022-01-01,0.74
CDNS,2023-01-01,0.735
CDNS,2024-01-01,0.8075
CDNS,2025-01-01,0.895
VRTX,2010-01-01,1.53
