Ticker,Date,DebtToEquity
VRTX,2011-01-01,2.395
VRTX,2012-01-01,1.2225
VRTX,2013-01-01,0.94
VRTX,2014-01-01,0.9525
VRTX,2015-01-01,1.2475
VRTX,2016-01-01,1.185
VRTX,2017-01-01,0.755
VRTX,2018-01-01,0.5549999999999999
VRTX,2019-01-01,0.395
VRTX,2020-01-01,0.37
VRTX,2021-01-01,0.3325
VRTX,2022-01-01,0.3025
VRTX,2023-01-01,0.3125
VRTX,2024-01-01,0.36
VRTX,2025-01-01,0.395
TT,2010-01-01,1.685
TT,2011-01-01,1.535
TT,2012-01-01,1.5425
TT,2013-01-01,1.62
TT,2014-01-01,1.705
TT,2015-01-01,1.9925
TT,2016-01-01,1.6925
TT,2017-01-01,1.58
TT,2018-01-01,1.5725
TT,2019-01-01,1.8325
TT,2020-01-01,1.895
TT,2021-01-01,1.8375
TT,2022-01-01,1.9975
TT,2023-01-01,1.8875
TT,2024-01-01,1.785
TT,2025-01-01,1.6749999999999998
WM,2010-01-01,2.295
WM,2011-01-01,2.3899999999999997
WM,2012-01-01,2.4825
WM,2013-01-01,2.4925
WM,2014-01-01,2.7175000000000002
WM,2015-01-01,2.8
WM,2016-01-01,2.915
WM,2017-01-01,2.7675
WM,2018-01-01,2.63
WM,2019-01-01,2.8925
WM,2020-01-01,2.8225
WM,2021-01-01,2.99
WM,2022-01-01,3.2775
WM,2023-01-01,3.625
WM,2024-01-01,3.7350000000000003
WM,2025-01-01,4.055
PH,2010-01-01,1.1275
PH,2011-01-01,1.0025
PH,2012-01-01,1.135
PH,2013-01-01,1.165
PH,2014-01-01,1.035
PH,2015-01-01,1.4275
PH,2016-01-01,1.5474999999999999
PH,2017-01-01,1.975
PH,2018-01-01,1.6325
PH,2019-01-01,2.0125
PH,2020-01-01,2.055
PH,2021-01-01,1.5074999999999998
PH,2022-01-01,2.0300000000000002
PH,2023-01-01,1.8625
PH,2024-01-01,1.355
PH,2025-01-01,1.16
BMY,2010-01-01,1.0025
BMY,2011-01-01,0.985
BMY,2012-01-01,1.305
BMY,2013-01-01,1.545
BMY,2014-01-01,1.1949999999999998
BMY,2015-01-01,1.1275
BMY,2016-01-01,1.1425
BMY,2017-01-01,1.4075
BMY,2018-01-01,1.53
BMY,2019-01-01,1.8599999999999999
BMY,2020-01-01,1.7075
BMY,2021-01-01,2.0
BMY,2022-01-01,2.11
BMY,2023-01-01,2.0625
BMY,2024-01-01,4.657500000000001
BMY,2025-01-01,2.15
MCO,2010-01-01,-7.032500000000001
MCO,2011-01-01,-53.32
MCO,2012-01-01,19.39
MCO,2013-01-01,9.895
MCO,2014-01-01,33.35
MCO,2015-01-01,-30.395000000000003
MCO,2016-01-01,-12.852500000000001
MCO,2017-01-01,-38.315
MCO,2018-01-01,16.23
MCO,2019-01-01,16.98
MCO,2020-01-01,8.32
MCO,2021-01-01,4.355
MCO,2022-01-01,4.6425
MCO,2023-01-01,3.4225
MCO,2024-01-01,2.9675000000000002
MCO,2025-01-01,2.84
DELL,2014-01-01,0.0
DELL,2015-01-01,3.9
DELL,2016-01-01,23.1425
DELL,2017-01-01,5.9025
DELL,2018-01-01,6.72
DELL,2019-01-01,-30.3525
DELL,2020-01-01,29.355
DELL,2021-01-01,12.105
DELL,2022-01-01,-39.435
DELL,2023-01-01,-31.695
DELL,2024-01-01,-34.7375
DELL,2025-01-01,-44.115
CTAS,2010-01-01,0.5974999999999999
CTAS,2011-01-01,0.865
CTAS,2012-01-01,0.9625
CTAS,2013-01-01,0.985
CTAS,2014-01-01,1.035
CTAS,2015-01-01,1.1975
CTAS,2016-01-01,1.1425
CTAS,2017-01-01,1.5825
CTAS,2018-01-01,1.3325
CTAS,2019-01-01,1.4675
CTAS,2020-01-01,1.3325
CTAS,2021-01-01,1.2625
CTAS,2022-01-01,1.49
CTAS,2023-01-01,1.2225
CTAS,2024-01-01,1.17
CTAS,2025-01-01,1.0950000000000002
RELX,2010-01-01,0.01
RELX,2011-01-01,0.01
RELX,2012-01-01,0.005
RELX,2013-01-01,1.665
RELX,2014-01-01,4.15
RELX,2015-01-01,4.4350000000000005
RELX,2016-01-01,4.65
RELX,2017-01-01,4.805
RELX,2018-01-01,5.0
RELX,2019-01-01,5.305
RELX,2020-01-01,5.9350000000000005
RELX,2021-01-01,3.9099999999999997
RELX,2022-01-01,3.21
RELX,2023-01-01,3.425
RELX,2024-01-01,3.4699999999999998
RELX,2025-01-01,5.53
RBLX,2018-01-01,0.0
RBLX,2019-01-01,-7.73
RBLX,2020-01-01,-2.2375
RBLX,2021-01-01,4.88
RBLX,2022-01-01,10.68
RBLX,2023-01-01,47.5775
RBLX,2024-01-01,56.685
RBLX,2025-01-01,24.13
BP,2010-01-01,1.715
BP,2011-01-01,1.675
BP,2012-01-01,1.5475
BP,2013-01-01,1.36
BP,2014-01-01,1.4275
BP,2015-01-01,1.6275
BP,2016-01-01,1.7525
BP,2017-01-01,1.7
BP,2018-01-01,1.7325
BP,2019-01-01,1.865
BP,2020-01-01,2.1275
BP,2021-01-01,2.105
BP,2022-01-01,2.6925
BP,2023-01-01,2.2275
BP,2024-01-01,2.3850000000000002
BP,2025-01-01,2.59
SE,2015-01-01,4.83
SE,2016-01-01,0.0
SE,2017-01-01,-1.33
SE,2018-01-01,20.9175
SE,2019-01-01,1.815
SE,2020-01-01,5.220000000000001
SE,2021-01-01,1.8225000000000002
SE,2022-01-01,2.135
SE,2023-01-01,1.755
SE,2024-01-01,1.75
SE,2025-01-01,1.63
ORLY,2010-01-01,0.6525
ORLY,2011-01-01,0.7975
ORLY,2012-01-01,1.3775
ORLY,2013-01-01,1.9899999999999998
ORLY,2014-01-01,2.14
ORLY,2015-01-01,2.335
ORLY,2016-01-01,3.1225
ORLY,2017-01-01,8.3225
ORLY,2018-01-01,18.1675
ORLY,2019-01-01,45.725
ORLY,2020-01-01,54.57
ORLY,2021-01-01,-476.95
ORLY,2022-01-01,-18.197499999999998
ORLY,2023-01-01,-8.955
ORLY,2024-01-01,-11.075
ORLY,2025-01-01,-13.055
HCA,2010-01-01,-3.445
HCA,2011-01-01,-4.172499999999999
HCA,2012-01-01,-4.7875
HCA,2013-01-01,-4.8500000000000005
HCA,2014-01-01,-5.7175
HCA,2015-01-01,-6.3175
HCA,2016-01-01,-6.485
HCA,2017-01-01,-7.875
HCA,2018-01-01,-11.3
HCA,2019-01-01,-39.755
HCA,2020-01-01,18.21
HCA,2021-01-01,25.8
HCA,2022-01-01,-176.8925
HCA,2023-01-01,136.35
HCA,2024-01-01,66.64500000000001
HCA,2025-01-01,-93.31
SHW,2010-01-01,2.12
SHW,2011-01-01,2.35
SHW,2012-01-01,2.48
SHW,2013-01-01,2.5325
SHW,2014-01-01,3.5725
SHW,2015-01-01,7.3675
SHW,2016-01-01,3.8274999999999997
SHW,2017-01-01,5.27
SHW,2018-01-01,4.3
SHW,2019-01-01,4.4675
SHW,2020-01-01,4.5375
SHW,2021-01-01,6.5125
SHW,2022-01-01,7.87
SHW,2023-01-01,5.4875
SHW,2024-01-01,5.155
SHW,2025-01-01,4.865
INTC,2010-01-01,0.2775
INTC,2011-01-01,0.455
INTC,2012-01-01,0.545
INTC,2013-01-01,0.6074999999999999
INTC,2014-01-01,0.6
INTC,2015-01-01,0.6475
INTC,2016-01-01,0.75
INTC,2017-01-01,0.7725
INTC,2018-01-01,0.785
INTC,2019-01-01,0.7675000000000001
INTC,2020-01-01,0.9099999999999999
INTC,2021-01-01,0.8325
INTC,2022-01-01,0.725
INTC,2023-01-01,0.79
INTC,2024-01-01,0.7925
INTC,2025-01-01,0.815
RCL,2010-01-01,1.4525000000000001
RCL,2011-01-01,1.3824999999999998
RCL,2012-01-01,1.3399999999999999
RCL,2013-01-01,1.335
RCL,2014-01-01,1.305
RCL,2015-01-01,1.5775000000000001
RCL,2016-01-01,1.605
RCL,2017-01-01,1.215
RCL,2018-01-01,1.3399999999999999
RCL,2019-01-01,1.5275
RCL,2020-01-01,2.63
RCL,2021-01-01,3.8525
RCL,2022-01-01,9.115
RCL,2023-01-01,7.6175
RCL,2024-01-01,4.6275
RCL,2025-01-01,3.3600000000000003
NOC,2010-01-01,1.3225
NOC,2011-01-01,1.19
NOC,2012-01-01,1.4575
NOC,2013-01-01,1.7574999999999998
NOC,2014-01-01,1.7725
NOC,2015-01-01,3.0875
NOC,2016-01-01,3.3875
NOC,2017-01-01,3.485
NOC,2018-01-01,3.46
NOC,2019-01-01,3.42
NOC,2020-01-01,3.4325
NOC,2021-01-01,2.6775
NOC,2022-01-01,2.0375
NOC,2023-01-01,1.96
NOC,2024-01-01,2.2975
NOC,2025-01-01,2.22
GD,2010-01-01,1.4
GD,2011-01-01,1.47
GD,2012-01-01,1.6575
GD,2013-01-01,1.8
GD,2014-01-01,1.7075
GD,2015-01-01,2.0075
GD,2016-01-01,2.0
GD,2017-01-01,2.08
GD,2018-01-01,2.66
GD,2019-01-01,2.6875
GD,2020-01-01,2.5975
GD,2021-01-01,2.1774999999999998
GD,2022-01-01,1.85
GD,2023-01-01,1.67
GD,2024-01-01,1.5325
GD,2025-01-01,1.48
NTES,2010-01-01,0.18
NTES,2011-01-01,0.1825
NTES,2012-01-01,0.19
NTES,2013-01-01,0.175
NTES,2014-01-01,0.28250000000000003
NTES,2015-01-01,0.34750000000000003
NTES,2016-01-01,0.425
NTES,2017-01-01,0.49
NTES,2018-01-01,0.7625
NTES,2019-01-01,0.78
NTES,2020-01-01,0.7275
NTES,2021-01-01,0.6975
NTES,2022-01-01,0.5874999999999999
NTES,2023-01-01,0.45999999999999996
NTES,2024-01-01,0.40249999999999997
NTES,2025-01-01,0.36
MCK,2010-01-01,2.9850000000000003
MCK,2011-01-01,3.4225
MCK,2012-01-01,3.475
MCK,2013-01-01,3.69
MCK,2014-01-01,4.2299999999999995
MCK,2015-01-01,5.34
MCK,2016-01-01,5.4525
MCK,2017-01-01,4.44
MCK,2018-01-01,5.3225
MCK,2019-01-01,7.3
MCK,2020-01-01,-48.855000000000004
MCK,2021-01-01,-460.5325
MCK,2022-01-01,-40.54
MCK,2023-01-01,-45.55
MCK,2024-01-01,-37.945
MCK,2025-01-01,-45.36
TRI,2010-01-01,0.805
TRI,2011-01-01,0.8200000000000001
TRI,2012-01-01,0.8674999999999999
TRI,2013-01-01,0.8975
TRI,2014-01-01,1.0125
TRI,2015-01-01,1.17
TRI,2016-01-01,1.27
TRI,2017-01-01,1.0
TRI,2018-01-01,1.0525
TRI,2019-01-01,0.8275
TRI,2020-01-01,0.8049999999999999
TRI,2021-01-01,0.6
TRI,2022-01-01,0.685
TRI,2023-01-01,0.745
TRI,2024-01-01,0.595
TRI,2025-01-01,0.5
BMO,2010-01-01,17.9725
BMO,2011-01-01,16.975
BMO,2012-01-01,17.3225
BMO,2013-01-01,16.747500000000002
BMO,2014-01-01,16.3975
BMO,2015-01-01,16.162499999999998
BMO,2016-01-01,15.875
BMO,2017-01-01,15.205
BMO,2018-01-01,16.0075
BMO,2019-01-01,15.7775
BMO,2020-01-01,16.3325
BMO,2021-01-01,16.115
BMO,2022-01-01,15.245
BMO,2023-01-01,15.337499999999999
BMO,2024-01-01,16.005000000000003
BMO,2025-01-01,15.77
MMM,2010-01-01,0.95
MMM,2011-01-01,0.8724999999999999
MMM,2012-01-01,0.9225
MMM,2013-01-01,0.8525
MMM,2014-01-01,1.0425
MMM,2015-01-01,1.545
MMM,2016-01-01,1.8975
MMM,2017-01-01,2.025
MMM,2018-01-01,2.5875
MMM,2019-01-01,3.0525
MMM,2020-01-01,3.03
MMM,2021-01-01,2.2925
MMM,2022-01-01,2.1925
MMM,2023-01-01,6.5375
MMM,2024-01-01,9.2575
MMM,2025-01-01,7.78
PBR,2010-01-01,0.8999999999999999
PBR,2011-01-01,0.7525
PBR,2012-01-01,0.8925
PBR,2013-01-01,1.1575
PBR,2014-01-01,1.34
PBR,2015-01-01,2.0475000000000003
PBR,2016-01-01,2.115
PBR,2017-01-01,2.06
PBR,2018-01-01,1.975
PBR,2019-01-01,2.12
PBR,2020-01-01,3.0
PBR,2021-01-01,1.7025000000000001
PBR,2022-01-01,1.4825
PBR,2023-01-01,1.6225
PBR,2024-01-01,1.8025
PBR,2025-01-01,1.89
PBR.A,2010-01-01,0.8999999999999999
PBR.A,2011-01-01,0.7525
PBR.A,2012-01-01,0.8925
PBR.A,2013-01-01,1.1575
PBR.A,2014-01-01,1.34
PBR.A,2015-01-01,2.0475000000000003
PBR.A,2016-01-01,2.115
PBR.A,2017-01-01,2.06
PBR.A,2018-01-01,1.975
PBR.A,2019-01-01,2.12
PBR.A,2020-01-01,3.0
PBR.A,2021-01-01,1.7366666666666666
PBR.A,2022-01-01,1.4825
PBR.A,2023-01-01,1.6225
PBR.A,2024-01-01,1.8025
PBR.A,2025-01-01,1.89
MDLZ,2010-01-01,1.7149999999999999
MDLZ,2011-01-01,1.605
MDLZ,2012-01-01,1.5725
MDLZ,2013-01-01,1.275
MDLZ,2014-01-01,1.3
MDLZ,2015-01-01,1.425
MDLZ,2016-01-01,1.33
MDLZ,2017-01-01,1.4224999999999999
MDLZ,2018-01-01,1.4649999999999999
MDLZ,2019-01-01,1.4125
MDLZ,2020-01-01,1.4575
MDLZ,2021-01-01,1.4125
MDLZ,2022-01-01,1.5
MDLZ,2023-01-01,1.52
MDLZ,2024-01-01,1.6225
MDLZ,2025-01-01,1.69
CVS,2010-01-01,0.6925
CVS,2011-01-01,0.7025
CVS,2012-01-01,0.7475
CVS,2013-01-01,0.77
CVS,2014-01-01,0.9225
CVS,2015-01-01,1.245
CVS,2016-01-01,1.6075
CVS,2017-01-01,1.6575
CVS,2018-01-01,2.545
CVS,2019-01-01,2.545
CVS,2020-01-01,2.4125
CVS,2021-01-01,2.1525
CVS,2022-01-01,2.1574999999999998
CVS,2023-01-01,2.35
CVS,2024-01-01,2.3575
CVS,2025-01-01,2.325
TDG,2010-01-01,4.4275
TDG,2011-01-01,4.8075
TDG,2012-01-01,4.945
TDG,2013-01-01,-8.3975
TDG,2014-01-01,-17.055
TDG,2015-01-01,-8.307500000000001
TDG,2016-01-01,-11.895
TDG,2017-01-01,-5.4275
TDG,2018-01-01,-7.0775
TDG,2019-01-01,-9.844999999999999
TDG,2020-01-01,-5.484999999999999
TDG,2021-01-01,-7.3475
TDG,2022-01-01,-6.805
TDG,2023-01-01,-8.7775
TDG,2024-01-01,-6.8375
TDG,2025-01-01,-5.205
COIN,2019-01-01,1.25
COIN,2020-01-01,0.71
COIN,2021-01-01,2.44
COIN,2022-01-01,13.3925
COIN,2023-01-01,17.080000000000002
COIN,2024-01-01,27.22
COIN,2025-01-01,1.08
APO,2010-01-01,0.2825
APO,2011-01-01,1.375
APO,2012-01-01,2.625
APO,2013-01-01,2.3975
APO,2014-01-01,2.64
APO,2015-01-01,2.4
APO,2016-01-01,2.375
APO,2017-01-01,1.5924999999999998
APO,2018-01-01,1.3775
APO,2019-01-01,1.8225
APO,2020-01-01,3.41
APO,2021-01-01,2.335
APO,2022-01-01,49.285
APO,2023-01-01,14.3
APO,2024-01-01,11.1175
APO,2025-01-01,11.3
RACE,2014-01-01,0.87
RACE,2015-01-01,-49.489999999999995
RACE,2016-01-01,27.12
RACE,2017-01-01,5.89
RACE,2018-01-01,3.2275
RACE,2019-01-01,2.7275
RACE,2020-01-01,2.8575
RACE,2021-01-01,2.1575
RACE,2022-01-01,2.1225
RACE,2023-01-01,1.7925
RACE,2024-01-01,1.7175
RACE,2025-01-01,1.77
AON,2010-01-01,3.0175
AON,2011-01-01,2.555
AON,2012-01-01,2.6975
AON,2013-01-01,2.8575
AON,2014-01-01,3.0775
AON,2015-01-01,3.4875
AON,2016-01-01,3.8075
AON,2017-01-01,4.02
AON,2018-01-01,4.81
AON,2019-01-01,6.5125
AON,2020-01-01,7.8925
AON,2021-01-01,13.0875
AON,2022-01-01,-14.2075
AON,2023-01-01,173.8
AON,2024-01-01,-358.97
AON,2025-01-01,5.87
SCCO,2010-01-01,0.875
SCCO,2011-01-01,0.9824999999999999
SCCO,2012-01-01,0.8825
SCCO,2013-01-01,1.04
SCCO,2014-01-01,0.9525
SCCO,2015-01-01,1.2425
SCCO,2016-01-01,1.2975
SCCO,2017-01-01,1.1724999999999999
SCCO,2018-01-01,1.165
SCCO,2019-01-01,1.3425
SCCO,2020-01-01,1.3325
SCCO,2021-01-01,1.2349999999999999
SCCO,2022-01-01,1.1925
SCCO,2023-01-01,1.165
SCCO,2024-01-01,1.0925
SCCO,2025-01-01,1.05
CVNA,2014-01-01,0.0
CVNA,2015-01-01,-49.23
CVNA,2016-01-01,-0.975
CVNA,2017-01-01,0.03499999999999992
CVNA,2018-01-01,2.4875
CVNA,2019-01-01,6.157500000000001
CVNA,2020-01-01,43.6175
CVNA,2021-01-01,7.045
CVNA,2022-01-01,42.875
CVNA,2023-01-01,-17.3275
CVNA,2024-01-01,16.957500000000003
CVNA,2025-01-01,3.715
MFG,2010-01-01,23.98
MFG,2011-01-01,23.5625
MFG,2012-01-01,26.4725
MFG,2013-01-01,23.6125
MFG,2014-01-01,22.915
MFG,2015-01-01,18.915
MFG,2016-01-01,21.38
MFG,2017-01-01,20.45
MFG,2018-01-01,20.57
MFG,2019-01-01,21.83
MFG,2020-01-01,24.28
MFG,2021-01-01,22.97
MFG,2022-01-01,26.91
MFG,2023-01-01,26.83
MFG,2024-01-01,26.535
ECL,2010-01-01,1.4525000000000001
ECL,2011-01-01,1.5225
ECL,2012-01-01,1.8575
ECL,2013-01-01,1.805
ECL,2014-01-01,1.6225
ECL,2015-01-01,1.75
ECL,2016-01-01,1.6925
ECL,2017-01-01,1.73
ECL,2018-01-01,1.535
ECL,2019-01-01,1.4649999999999999
ECL,2020-01-01,1.875
ECL,2021-01-01,1.7825
ECL,2022-01-01,1.9675
ECL,2023-01-01,1.805
ECL,2024-01-01,1.5750000000000002
ECL,2025-01-01,1.525
EQIX,2010-01-01,1.5825
EQIX,2011-01-01,1.635
EQIX,2012-01-01,1.74
EQIX,2013-01-01,2.0925
EQIX,2014-01-01,2.055
EQIX,2015-01-01,3.0199999999999996
EQIX,2016-01-01,1.835
EQIX,2017-01-01,1.7125
EQIX,2018-01-01,1.83
EQIX,2019-01-01,1.6525
EQIX,2020-01-01,1.6099999999999999
EQIX,2021-01-01,1.6
EQIX,2022-01-01,1.6375
EQIX,2023-01-01,1.6275
EQIX,2024-01-01,1.62
EQIX,2025-01-01,1.6800000000000002
NEM,2010-01-01,0.67
NEM,2011-01-01,0.6775
NEM,2012-01-01,0.7825
NEM,2013-01-01,0.8325
NEM,2014-01-01,0.915
NEM,2015-01-01,0.8125
NEM,2016-01-01,0.73
NEM,2017-01-01,0.7525
NEM,2018-01-01,0.7775000000000001
NEM,2019-01-01,0.8125
NEM,2020-01-01,0.7375
NEM,2021-01-01,0.745
NEM,2022-01-01,0.8724999999999999
NEM,2023-01-01,0.95
NEM,2024-01-01,0.8825000000000001
NEM,2025-01-01,0.74
ITW,2010-01-01,0.7925
ITW,2011-01-01,0.7825
ITW,2012-01-01,0.855
ITW,2013-01-01,0.925
ITW,2014-01-01,1.4275
ITW,2015-01-01,2.1125
ITW,2016-01-01,2.2225
ITW,2017-01-01,2.425
ITW,2018-01-01,3.215
ITW,2019-01-01,3.9275
ITW,2020-01-01,4.675
ITW,2021-01-01,3.52
ITW,2022-01-01,3.8075
ITW,2023-01-01,4.1175
ITW,2024-01-01,3.9124999999999996
ITW,2025-01-01,3.885
GSK,2010-01-01,3.1875
GSK,2011-01-01,3.6125000000000003
GSK,2012-01-01,4.405
GSK,2013-01-01,4.7125
GSK,2014-01-01,5.5675
GSK,2015-01-01,4.48
GSK,2016-01-01,11.1425
GSK,2017-01-01,12.02
GSK,2018-01-01,15.565000000000001
GSK,2019-01-01,11.225
GSK,2020-01-01,3.0475000000000003
GSK,2021-01-01,2.6550000000000002
GSK,2022-01-01,4.1925
GSK,2023-01-01,3.875
GSK,2024-01-01,3.375
GSK,2025-01-01,3.29
EMR,2010-01-01,1.3599999999999999
EMR,2011-01-01,1.225
EMR,2012-01-01,1.2675
EMR,2013-01-01,1.26
EMR,2014-01-01,1.37
EMR,2015-01-01,1.7075
EMR,2016-01-01,1.6725
EMR,2017-01-01,1.29
EMR,2018-01-01,1.37
EMR,2019-01-01,1.4649999999999999
EMR,2020-01-01,1.7475
EMR,2021-01-01,1.58
EMR,2022-01-01,1.3525
EMR,2023-01-01,0.7775000000000001
EMR,2024-01-01,0.6675
EMR,2025-01-01,1.16
AJG,2010-01-01,2.4699999999999998
AJG,2011-01-01,2.5300000000000002
AJG,2012-01-01,2.2925
AJG,2013-01-01,2.1975
AJG,2014-01-01,2.1425
AJG,2015-01-01,1.9275
AJG,2016-01-01,2.0425
AJG,2017-01-01,2.23
AJG,2018-01-01,2.545
AJG,2019-01-01,2.8274999999999997
AJG,2020-01-01,2.8225
AJG,2021-01-01,2.5025
AJG,2022-01-01,3.4825
AJG,2023-01-01,3.9025
AJG,2024-01-01,3.67
AJG,2025-01-01,2.32
MSI,2010-01-01,1.435
MSI,2011-01-01,1.48
MSI,2012-01-01,2.2775
MSI,2013-01-01,3.005
MSI,2014-01-01,2.37
MSI,2015-01-01,-27.134999999999998
MSI,2016-01-01,-26.182499999999997
MSI,2017-01-01,-8.91
MSI,2018-01-01,-7.4075
MSI,2019-01-01,-12.195
MSI,2020-01-01,-15.5875
MSI,2021-01-01,-158.5475
MSI,2022-01-01,-0.480000000000004
MSI,2023-01-01,32.91
MSI,2024-01-01,14.0
MSI,2025-01-01,7.7
PNC,2010-01-01,7.3675
PNC,2011-01-01,6.44
PNC,2012-01-01,6.425
PNC,2013-01-01,6.2225
PNC,2014-01-01,6.275
PNC,2015-01-01,6.725
PNC,2016-01-01,6.8075
PNC,2017-01-01,7.055
PNC,2018-01-01,7.0600000000000005
PNC,2019-01-01,7.225
PNC,2020-01-01,7.7524999999999995
PNC,2021-01-01,8.695
PNC,2022-01-01,10.6175
PNC,2023-01-01,10.25
PNC,2024-01-01,9.5
PNC,2025-01-01,8.765
RSG,2010-01-01,1.525
RSG,2011-01-01,1.5425
RSG,2012-01-01,1.5375
RSG,2013-01-01,1.545
RSG,2014-01-01,1.545
RSG,2015-01-01,1.6549999999999998
RSG,2016-01-01,1.6724999999999999
RSG,2017-01-01,1.6949999999999998
RSG,2018-01-01,1.7
RSG,2019-01-01,1.7775
RSG,2020-01-01,1.7775
RSG,2021-01-01,1.7349999999999999
RSG,2022-01-01,1.955
RSG,2023-01-01,1.935
RSG,2024-01-01,1.8675
RSG,2025-01-01,1.8050000000000002
ABNB,2017-01-01,0.0
ABNB,2018-01-01,-13.78
ABNB,2019-01-01,-11.29
ABNB,2020-01-01,0.655
ABNB,2021-01-01,2.5975
ABNB,2022-01-01,2.255
ABNB,2023-01-01,2.2125
ABNB,2024-01-01,1.875
ABNB,2025-01-01,2.16
NET,2016-01-01,0.0
NET,2017-01-01,0.34
NET,2018-01-01,0.0
NET,2019-01-01,0.07
NET,2020-01-01,0.55
NET,2021-01-01,1.2974999999999999
NET,2022-01-01,3.29
NET,2023-01-01,2.84
NET,2024-01-01,2.2824999999999998
NET,2025-01-01,1.61
UPS,2010-01-01,3.1275
UPS,2011-01-01,3.4450000000000003
UPS,2012-01-01,4.7375
UPS,2013-01-01,7.835
UPS,2014-01-01,7.735
UPS,2015-01-01,17.635
UPS,2016-01-01,33.56
UPS,2017-01-01,41.775000000000006
UPS,2018-01-01,19.7375
UPS,2019-01-01,12.515
UPS,2020-01-01,33.245000000000005
UPS,2021-01-01,5.285
UPS,2022-01-01,3.13
UPS,2023-01-01,2.715
UPS,2024-01-01,3.0725
UPS,2025-01-01,3.435
HWM,2010-01-01,1.3375
HWM,2011-01-01,1.2075
HWM,2012-01-01,1.3675
HWM,2013-01-01,1.4674999999999998
HWM,2014-01-01,1.4825
HWM,2015-01-01,1.5375
HWM,2016-01-01,1.9
HWM,2017-01-01,2.505
HWM,2018-01-01,2.4250000000000003
HWM,2019-01-01,2.6875
HWM,2020-01-01,2.3975
HWM,2021-01-01,1.9224999999999999
HWM,2022-01-01,1.9375
HWM,2023-01-01,1.6575
HWM,2024-01-01,1.4275
HWM,2025-01-01,1.22
