Ticker,Date,ROE,NetIncome
VRTX,2018-01-01,30.537499999999998,
VRTX,2019-01-01,44.0525,
VRTX,2020-01-01,33.17,
VRTX,2021-01-01,26.1525,
VRTX,2022-01-01,27.4875,
VRTX,2023-01-01,23.45,
VRTX,2024-01-01,3.6325,
VRTX,2025-01-01,7.945,
TT,2010-01-01,7.705,
TT,2011-01-01,5.285,
TT,2012-01-01,11.365,
TT,2013-01-01,11.65,
TT,2014-01-01,10.8575,
TT,2015-01-01,12.245000000000001,
TT,2016-01-01,20.985,
TT,2017-01-01,17.8925,
TT,2018-01-01,19.7725,
TT,2019-01-01,19.7625,
TT,2020-01-01,15.0025,
TT,2021-01-01,20.5575,
TT,2022-01-01,26.07,
TT,2023-01-01,30.880000000000003,
TT,2024-01-01,33.9175,
TT,2025-01-01,37.24,
WM,2010-01-01,15.3075,
WM,2011-01-01,14.7175,
WM,2012-01-01,13.665,
WM,2013-01-01,10.0175,
WM,2014-01-01,7.0025,
WM,2015-01-01,16.822499999999998,
WM,2016-01-01,21.615000000000002,
WM,2017-01-01,26.7375,
WM,2018-01-01,35.464999999999996,
WM,2019-01-01,27.4325,
WM,2020-01-01,22.77,
WM,2021-01-01,23.0075,
WM,2022-01-01,29.93,
WM,2023-01-01,33.1075,
WM,2024-01-01,35.7675,
WM,2025-01-01,32.52,
PH,2010-01-01,13.39,
PH,2011-01-01,20.0775,
PH,2012-01-01,21.0225,
PH,2013-01-01,17.677500000000002,
PH,2014-01-01,16.607499999999998,
PH,2015-01-01,17.825,
PH,2016-01-01,16.947499999999998,
PH,2017-01-01,19.57,
PH,2018-01-01,20.025,
PH,2019-01-01,24.35,
PH,2020-01-01,20.2975,
PH,2021-01-01,22.985,
PH,2022-01-01,15.6775,
PH,2023-01-01,21.6625,
PH,2024-01-01,24.9525,
PH,2025-01-01,26.35,
BMY,2010-01-01,58.3475,
BMY,2011-01-01,21.4225,
BMY,2012-01-01,17.775,
BMY,2013-01-01,14.325,
BMY,2014-01-01,16.9575,
BMY,2015-01-01,12.0825,
BMY,2016-01-01,20.3225,
BMY,2017-01-01,24.064999999999998,
BMY,2018-01-01,14.47,
BMY,2019-01-01,32.0375,
BMY,2020-01-01,-4.470000000000001,
BMY,2021-01-01,-5.557499999999999,
BMY,2022-01-01,19.1725,
BMY,2023-01-01,25.1575,
BMY,2024-01-01,-35.19,
BMY,2025-01-01,35.7,
MCO,2010-01-01,-91.9025,
MCO,2011-01-01,-301.97,
MCO,2012-01-01,-412.26250000000005,
MCO,2013-01-01,199.35000000000002,
MCO,2014-01-01,223.15,
MCO,2015-01-01,109.46250000000005,
MCO,2016-01-01,-233.125,
MCO,2017-01-01,-127.4025,
MCO,2018-01-01,-1.347500000000025,
MCO,2019-01-01,238.425,
MCO,2020-01-01,174.2375,
MCO,2021-01-01,100.5325,
MCO,2022-01-01,63.555,
MCO,2023-01-01,49.707499999999996,
MCO,2024-01-01,51.41,
MCO,2025-01-01,54.07,
DELL,2016-01-01,-94.02250000000001,
DELL,2017-01-01,-15.51,
DELL,2018-01-01,-14.2225,
DELL,2019-01-01,96.295,
DELL,2020-01-01,116.475,
DELL,2021-01-01,58.9075,
DELL,2022-01-01,100.455,
DELL,2023-01-01,-77.085,
DELL,2024-01-01,-155.28,
DELL,2025-01-01,-197.995,
CTAS,2010-01-01,8.3075,
CTAS,2011-01-01,10.6625,
CTAS,2012-01-01,13.8625,
CTAS,2013-01-01,14.6925,
CTAS,2014-01-01,17.6375,
CTAS,2015-01-01,23.817500000000003,
CTAS,2016-01-01,34.095,
CTAS,2017-01-01,24.1625,
CTAS,2018-01-01,29.585,
CTAS,2019-01-01,28.7175,
CTAS,2020-01-01,28.5225,
CTAS,2021-01-01,30.255,
CTAS,2022-01-01,36.78,
CTAS,2023-01-01,37.2925,
CTAS,2024-01-01,38.6525,
CTAS,2025-01-01,41.114999999999995,
RBLX,2020-01-01,437.93,
RBLX,2021-01-01,-177.60750000000002,
RBLX,2022-01-01,-132.59,
RBLX,2023-01-01,-494.27750000000003,
RBLX,2024-01-01,-988.49,
RBLX,2025-01-01,-442.77,
BP,2010-01-01,2.3125000000000004,
BP,2011-01-01,15.99,
BP,2012-01-01,15.15,
BP,2013-01-01,18.865000000000002,
BP,2014-01-01,6.6425,
BP,2015-01-01,-4.085,
BP,2016-01-01,-4.66,
BP,2017-01-01,3.345,
BP,2018-01-01,7.26,
BP,2019-01-01,6.71,
BP,2020-01-01,-18.73,
BP,2021-01-01,3.0875,
BP,2022-01-01,-12.487499999999999,
BP,2023-01-01,25.580000000000002,
BP,2024-01-01,5.8075,
BP,2025-01-01,-0.395,
SE,2017-01-01,673.9649999999999,
SE,2018-01-01,-1482.11,
SE,2019-01-01,-314.07666666666665,
SE,2020-01-01,-119.69666666666667,
SE,2021-01-01,-56.485,
SE,2022-01-01,-37.335,
SE,2023-01-01,0.16500000000000092,
SE,2024-01-01,1.1275,
SE,2025-01-01,10.7,
ORLY,2010-01-01,13.325,
ORLY,2011-01-01,15.24,
ORLY,2012-01-01,21.1375,
ORLY,2013-01-01,30.1,
ORLY,2014-01-01,35.6225,
ORLY,2015-01-01,42.885,
ORLY,2016-01-01,53.4825,
ORLY,2017-01-01,89.8275,
ORLY,2018-01-01,253.14499999999998,
ORLY,2019-01-01,441.76,
ORLY,2020-01-01,497.0475,
ORLY,2021-01-01,55421.84,
ORLY,2022-01-01,-945.4475,
ORLY,2023-01-01,-158.115,
ORLY,2024-01-01,-153.20499999999998,
ORLY,2025-01-01,-172.435,
HCA,2010-01-01,-12.5675,
HCA,2011-01-01,-15.8125,
HCA,2012-01-01,-35.6725,
HCA,2013-01-01,-19.4225,
HCA,2014-01-01,-25.72,
HCA,2015-01-01,-34.3725,
HCA,2016-01-01,-41.385000000000005,
HCA,2017-01-01,-48.3175,
HCA,2018-01-01,-72.5825,
HCA,2019-01-01,-162.165,
HCA,2020-01-01,436.3575000000001,
HCA,2021-01-01,286.92499999999995,
HCA,2022-01-01,-31605.784999999996,
HCA,2023-01-01,-3144.5924999999997,
HCA,2024-01-01,595.1925,
HCA,2025-01-01,-3049.255,
SHW,2010-01-01,28.405,
SHW,2011-01-01,29.3325,
SHW,2012-01-01,34.1275,
SHW,2013-01-01,38.339999999999996,
SHW,2014-01-01,50.9725,
SHW,2015-01-01,111.99,
SHW,2016-01-01,101.1475,
SHW,2017-01-01,60.067499999999995,
SHW,2018-01-01,47.1275,
SHW,2019-01-01,34.682500000000005,
SHW,2020-01-01,47.71,
SHW,2021-01-01,63.1525,
SHW,2022-01-01,76.505,
SHW,2023-01-01,72.3025,
SHW,2024-01-01,67.795,
SHW,2025-01-01,63.724999999999994,
INTC,2010-01-01,21.485,
INTC,2011-01-01,26.28,
INTC,2012-01-01,25.1375,
INTC,2013-01-01,18.627499999999998,
INTC,2014-01-01,18.3825,
INTC,2015-01-01,20.435,
INTC,2016-01-01,17.3325,
INTC,2017-01-01,17.7275,
INTC,2018-01-01,21.4825,
INTC,2019-01-01,27.3125,
INTC,2020-01-01,28.86,
INTC,2021-01-01,23.5925,
INTC,2022-01-01,16.78,
INTC,2023-01-01,-0.9249999999999999,
INTC,2024-01-01,-6.670000000000001,
INTC,2025-01-01,-18.505,
RCL,2010-01-01,5.46,
RCL,2011-01-01,6.915,
RCL,2012-01-01,4.495,
RCL,2013-01-01,1.9675,
RCL,2014-01-01,6.8,
RCL,2015-01-01,8.54,
RCL,2016-01-01,12.094999999999999,
RCL,2017-01-01,16.3425,
RCL,2018-01-01,16.215,
RCL,2019-01-01,16.415,
RCL,2020-01-01,-30.494999999999997,
RCL,2021-01-01,-65.49000000000001,
RCL,2022-01-01,-81.4325,
RCL,2023-01-01,8.3825,
RCL,2024-01-01,45.25,
RCL,2025-01-01,44.375,
NOC,2010-01-01,15.6475,
NOC,2011-01-01,16.1575,
NOC,2012-01-01,18.8,
NOC,2013-01-01,20.1125,
NOC,2014-01-01,20.5375,
NOC,2015-01-01,28.544999999999998,
NOC,2016-01-01,36.6475,
NOC,2017-01-01,40.2325,
NOC,2018-01-01,44.230000000000004,
NOC,2019-01-01,33.4825,
NOC,2020-01-01,26.985,
NOC,2021-01-01,47.38,
NOC,2022-01-01,41.86,
NOC,2023-01-01,26.9075,
NOC,2024-01-01,18.645,
NOC,2025-01-01,25.555,
GD,2010-01-01,19.752499999999998,
GD,2011-01-01,19.244999999999997,
GD,2012-01-01,12.7775,
GD,2013-01-01,2.8200000000000003,
GD,2014-01-01,17.9525,
GD,2015-01-01,24.634999999999998,
GD,2016-01-01,26.08,
GD,2017-01-01,25.66,
GD,2018-01-01,26.1675,
GD,2019-01-01,26.75,
GD,2020-01-01,23.63,
GD,2021-01-01,21.11,
GD,2022-01-01,19.2,
GD,2023-01-01,17.6025,
GD,2024-01-01,16.7275,
GD,2025-01-01,17.9,
NTES,2010-01-01,25.645,
NTES,2011-01-01,27.4775,
NTES,2012-01-01,25.305,
NTES,2013-01-01,28.5075,
NTES,2014-01-01,26.255000000000003,
NTES,2015-01-01,22.565,
NTES,2016-01-01,30.19,
NTES,2017-01-01,30.159999999999997,
NTES,2018-01-01,14.870000000000001,
NTES,2019-01-01,27.237499999999997,
NTES,2020-01-01,26.630000000000003,
NTES,2021-01-01,16.1825,
NTES,2022-01-01,19.4,
NTES,2023-01-01,22.5575,
NTES,2024-01-01,22.317500000000003,
NTES,2025-01-01,22.83,
MCK,2010-01-01,17.64,
MCK,2011-01-01,17.1725,
MCK,2012-01-01,21.115000000000002,
MCK,2013-01-01,17.5225,
MCK,2014-01-01,14.592500000000001,
MCK,2015-01-01,19.07,
MCK,2016-01-01,22.912499999999998,
MCK,2017-01-01,46.47,
MCK,2018-01-01,-1.2625,
MCK,2019-01-01,-3.2900000000000005,
MCK,2020-01-01,-8.2,
MCK,2021-01-01,1749.825,
MCK,2022-01-01,-161.1775,
MCK,2023-01-01,-224.8425,
MCK,2024-01-01,-167.1225,
MCK,2025-01-01,-156.51,
TRI,2010-01-01,4.3975,
TRI,2011-01-01,2.955,
TRI,2012-01-01,-1.7699999999999998,
TRI,2013-01-01,5.285,
TRI,2014-01-01,5.0600000000000005,
TRI,2015-01-01,12.4275,
TRI,2016-01-01,13.485000000000001,
TRI,2017-01-01,20.375,
TRI,2018-01-01,14.1975,
TRI,2019-01-01,34.445,
TRI,2020-01-01,16.83,
TRI,2021-01-01,48.8625,
TRI,2022-01-01,8.004999999999999,
TRI,2023-01-01,17.19,
TRI,2024-01-01,20.465,
TRI,2025-01-01,18.06,
BMO,2010-01-01,12.7825,
BMO,2011-01-01,13.5125,
BMO,2012-01-01,13.692499999999999,
BMO,2013-01-01,13.4025,
BMO,2014-01-01,12.8875,
BMO,2015-01-01,11.2675,
BMO,2016-01-01,11.0075,
BMO,2017-01-01,11.8775,
BMO,2018-01-01,10.9675,
BMO,2019-01-01,12.66,
BMO,2020-01-01,9.3675,
BMO,2021-01-01,11.495000000000001,
BMO,2022-01-01,17.9225,
BMO,2023-01-01,9.86,
BMO,2024-01-01,7.67,
BMO,2025-01-01,9.32,
MMM,2010-01-01,28.245,
MMM,2011-01-01,25.7175,
MMM,2012-01-01,25.7975,
MMM,2013-01-01,24.942500000000003,
MMM,2014-01-01,27.810000000000002,
MMM,2015-01-01,35.92,
MMM,2016-01-01,41.84,
MMM,2017-01-01,45.7775,
MMM,2018-01-01,41.9125,
MMM,2019-01-01,49.5175,
MMM,2020-01-01,47.4625,
MMM,2021-01-01,43.8,
MMM,2022-01-01,37.8775,
MMM,2023-01-01,-32.07,
MMM,2024-01-01,21.220000000000002,
MMM,2025-01-01,96.125,
PBR,2010-01-01,16.6325,
PBR,2011-01-01,12.555,
PBR,2012-01-01,7.1875,
PBR,2013-01-01,7.175,
PBR,2014-01-01,2.53,
PBR,2015-01-01,-8.3725,
PBR,2016-01-01,-13.355,
PBR,2017-01-01,-1.2225,
PBR,2018-01-01,5.15,
PBR,2019-01-01,10.22,
PBR,2020-01-01,-5.2299999999999995,
PBR,2021-01-01,9.9575,
PBR,2022-01-01,42.165,
PBR,2023-01-01,38.8925,
PBR,2024-01-01,20.5225,
PBR,2025-01-01,12.98,
PBR.A,2010-01-01,16.6325,
PBR.A,2011-01-01,12.555,
PBR.A,2012-01-01,7.1875,
PBR.A,2013-01-01,7.175,
PBR.A,2014-01-01,2.53,
PBR.A,2015-01-01,-8.3725,
PBR.A,2016-01-01,-13.355,
PBR.A,2017-01-01,-1.2225,
PBR.A,2018-01-01,5.15,
PBR.A,2019-01-01,10.22,
PBR.A,2020-01-01,-5.2299999999999995,
PBR.A,2021-01-01,0.6966666666666667,
PBR.A,2022-01-01,39.9275,
PBR.A,2023-01-01,38.8925,
PBR.A,2024-01-01,20.5225,
PBR.A,2025-01-01,12.98,
MDLZ,2010-01-01,13.8025,
MDLZ,2011-01-01,8.76,
MDLZ,2012-01-01,9.3025,
MDLZ,2013-01-01,8.9725,
MDLZ,2014-01-01,9.995,
MDLZ,2015-01-01,18.689999999999998,
MDLZ,2016-01-01,15.6875,
MDLZ,2017-01-01,8.13,
MDLZ,2018-01-01,12.434999999999999,
MDLZ,2019-01-01,14.0875,
MDLZ,2020-01-01,13.165,
MDLZ,2021-01-01,15.3675,
MDLZ,2022-01-01,12.52,
MDLZ,2023-01-01,15.787500000000001,
MDLZ,2024-01-01,14.79,
MDLZ,2025-01-01,13.454999999999998,
CVS,2010-01-01,9.9125,
CVS,2011-01-01,9.055,
CVS,2012-01-01,9.8425,
CVS,2013-01-01,11.34,
CVS,2014-01-01,12.36,
CVS,2015-01-01,13.219999999999999,
CVS,2016-01-01,14.0625,
CVS,2017-01-01,15.7075,
CVS,2018-01-01,8.38,
CVS,2019-01-01,6.4125,
CVS,2020-01-01,11.615,
CVS,2021-01-01,10.535,
CVS,2022-01-01,8.1425,
CVS,2023-01-01,8.235,
CVS,2024-01-01,8.0525,
CVS,2025-01-01,6.449999999999999,
TDG,2010-01-01,22.2875,
TDG,2011-01-01,25.5925,
TDG,2012-01-01,30.9125,
TDG,2013-01-01,41.755,
TDG,2014-01-01,172.1575,
TDG,2015-01-01,-30.582500000000003,
TDG,2016-01-01,-55.902499999999996,
TDG,2017-01-01,-29.105,
TDG,2018-01-01,-35.825,
TDG,2019-01-01,-41.925,
TDG,2020-01-01,-16.1425,
TDG,2021-01-01,-15.065000000000001,
TDG,2022-01-01,-26.927500000000002,
TDG,2023-01-01,-40.5025,
TDG,2024-01-01,-46.24,
TDG,2025-01-01,-31.71,
COIN,2021-01-01,70.83,
COIN,2022-01-01,-0.884999999999998,
COIN,2023-01-01,-18.5775,
COIN,2024-01-01,22.5975,
COIN,2025-01-01,15.52,
APO,2010-01-01,12.2,
APO,2011-01-01,-1.0250000000000004,
APO,2012-01-01,-4.050000000000001,
APO,2013-01-01,9.9,
APO,2014-01-01,5.5375,
APO,2015-01-01,3.3975,
APO,2016-01-01,15.344999999999999,
APO,2017-01-01,26.525,
APO,2018-01-01,9.69,
APO,2019-01-01,15.8625,
APO,2020-01-01,-3.5549999999999997,
APO,2021-01-01,28.2225,
APO,2022-01-01,-12.8575,
APO,2023-01-01,12.950000000000001,
APO,2024-01-01,20.85,
APO,2025-01-01,10.754999999999999,
RACE,2015-01-01,13.125,
RACE,2016-01-01,146.745,
RACE,2017-01-01,117.4225,
RACE,2018-01-01,74.52,
RACE,2019-01-01,56.425,
RACE,2020-01-01,39.2525,
RACE,2021-01-01,43.207499999999996,
RACE,2022-01-01,39.7675,
RACE,2023-01-01,41.45,
RACE,2024-01-01,44.7775,
RACE,2025-01-01,46.47,
AON,2010-01-01,11.53,
AON,2011-01-01,11.295,
AON,2012-01-01,11.765,
AON,2013-01-01,13.445,
AON,2014-01-01,16.5275,
AON,2015-01-01,20.2525,
AON,2016-01-01,25.5375,
AON,2017-01-01,27.669999999999998,
AON,2018-01-01,21.57,
AON,2019-01-01,33.68,
AON,2020-01-01,51.120000000000005,
AON,2021-01-01,43.1075,
AON,2022-01-01,414.58,
AON,2023-01-01,-1984.4775,
AON,2024-01-01,-147.83749999999998,
AON,2025-01-01,38.28,
SCCO,2010-01-01,36.35,
SCCO,2011-01-01,51.94,
SCCO,2012-01-01,47.9975,
SCCO,2013-01-01,32.16,
SCCO,2014-01-01,24.495,
SCCO,2015-01-01,18.66,
SCCO,2016-01-01,11.942499999999999,
SCCO,2017-01-01,15.625,
SCCO,2018-01-01,16.9775,
SCCO,2019-01-01,21.8625,
SCCO,2020-01-01,19.3775,
SCCO,2021-01-01,37.5375,
SCCO,2022-01-01,35.9625,
SCCO,2023-01-01,33.835,
SCCO,2024-01-01,35.455,
SCCO,2025-01-01,39.39,
CVNA,2016-01-01,327.59,
CVNA,2017-01-01,840.9025,
CVNA,2018-01-01,-15.815,
CVNA,2019-01-01,-34.4575,
CVNA,2020-01-01,-41.325,
CVNA,2021-01-01,-15.4175,
CVNA,2022-01-01,-763.83,
CVNA,2023-01-01,161.64,
CVNA,2024-01-01,-110.455,
CVNA,2025-01-01,42.715,
MFG,2010-01-01,7.6433333333333335,
MFG,2011-01-01,5.2299999999999995,
MFG,2012-01-01,8.35,
MFG,2013-01-01,9.325,
MFG,2014-01-01,8.07,
MFG,2015-01-01,6.67,
MFG,2016-01-01,5.72,
MFG,2017-01-01,5.22,
MFG,2018-01-01,6.12,
MFG,2019-01-01,6.27,
MFG,2020-01-01,6.17,
MFG,2021-01-01,7.58,
MFG,2022-01-01,7.72,
MFG,2023-01-01,8.41,
MFG,2024-01-01,9.47,
ECL,2010-01-01,25.7025,
ECL,2011-01-01,21.66,
ECL,2012-01-01,10.375,
ECL,2013-01-01,13.7875,
ECL,2014-01-01,15.2025,
ECL,2015-01-01,16.1325,
ECL,2016-01-01,15.625,
ECL,2017-01-01,19.07,
ECL,2018-01-01,19.78,
ECL,2019-01-01,18.3775,
ECL,2020-01-01,-6.3025,
ECL,2021-01-01,7.3149999999999995,
ECL,2022-01-01,15.61,
ECL,2023-01-01,16.55,
ECL,2024-01-01,22.5675,
ECL,2025-01-01,24.17,
EQIX,2010-01-01,3.6550000000000002,
EQIX,2011-01-01,3.995,
EQIX,2012-01-01,5.675,
EQIX,2013-01-01,4.3125,
EQIX,2014-01-01,1.205,
EQIX,2015-01-01,-4.2625,
EQIX,2016-01-01,2.325,
EQIX,2017-01-01,3.745,
EQIX,2018-01-01,4.375,
EQIX,2019-01-01,5.9375,
EQIX,2020-01-01,4.885,
EQIX,2021-01-01,3.95,
EQIX,2022-01-01,5.8125,
EQIX,2023-01-01,7.3625,
EQIX,2024-01-01,7.71,
EQIX,2025-01-01,7.09,
NEM,2010-01-01,14.7925,
NEM,2011-01-01,11.135,
NEM,2012-01-01,3.8025,
NEM,2013-01-01,-4.045,
NEM,2014-01-01,-6.3475,
NEM,2015-01-01,3.295,
NEM,2016-01-01,-1.87,
NEM,2017-01-01,-2.2474999999999996,
NEM,2018-01-01,0.6775,
NEM,2019-01-01,7.4375,
NEM,2020-01-01,14.195,
NEM,2021-01-01,9.1225,
NEM,2022-01-01,2.71,
NEM,2023-01-01,-5.485,
NEM,2024-01-01,-2.8125,
NEM,2025-01-01,18.525,
ITW,2010-01-01,17.58,
ITW,2011-01-01,19.5325,
ITW,2012-01-01,23.2975,
ITW,2013-01-01,21.802500000000002,
ITW,2014-01-01,29.927500000000002,
ITW,2015-01-01,35.92,
ITW,2016-01-01,39.075,
ITW,2017-01-01,44.3475,
ITW,2018-01-01,49.49,
ITW,2019-01-01,77.36749999999999,
ITW,2020-01-01,82.8,
ITW,2021-01-01,79.895,
ITW,2022-01-01,81.0275,
ITW,2023-01-01,99.57249999999999,
ITW,2024-01-01,106.17,
ITW,2025-01-01,103.31,
GSK,2010-01-01,39.9025,
GSK,2011-01-01,36.405,
GSK,2012-01-01,58.9475,
GSK,2013-01-01,60.635,
GSK,2014-01-01,59.9775,
GSK,2015-01-01,109.395,
GSK,2016-01-01,7.0024999999999995,
GSK,2017-01-01,38.207499999999996,
GSK,2018-01-01,62.005,
GSK,2019-01-01,83.88749999999999,
GSK,2020-01-01,32.9875,
GSK,2021-01-01,21.994999999999997,
GSK,2022-01-01,50.5175,
GSK,2023-01-01,89.0525,
GSK,2024-01-01,26.04,
GSK,2025-01-01,24.28,
EMR,2010-01-01,21.8875,
EMR,2011-01-01,23.13,
EMR,2012-01-01,20.86,
EMR,2013-01-01,17.895,
EMR,2014-01-01,21.0325,
EMR,2015-01-01,28.49,
EMR,2016-01-01,22.3275,
EMR,2017-01-01,18.927500000000002,
EMR,2018-01-01,24.4825,
EMR,2019-01-01,26.265,
EMR,2020-01-01,25.05,
EMR,2021-01-01,26.01,
EMR,2022-01-01,27.67,
EMR,2023-01-01,50.9525,
EMR,2024-01-01,15.7825,
EMR,2025-01-01,10.5,
AJG,2010-01-01,15.315,
AJG,2011-01-01,13.7325,
AJG,2012-01-01,13.4525,
AJG,2013-01-01,13.879999999999999,
AJG,2014-01-01,12.094999999999999,
AJG,2015-01-01,9.365,
AJG,2016-01-01,10.5475,
AJG,2017-01-01,13.3975,
AJG,2018-01-01,13.0975,
AJG,2019-01-01,14.2125,
AJG,2020-01-01,14.0775,
AJG,2021-01-01,12.7525,
AJG,2022-01-01,12.04,
AJG,2023-01-01,11.2775,
AJG,2024-01-01,10.3,
AJG,2025-01-01,9.39,
MSI,2010-01-01,4.2924999999999995,
MSI,2011-01-01,15.2325,
MSI,2012-01-01,17.0675,
MSI,2013-01-01,32.085,
MSI,2014-01-01,38.1875,
MSI,2015-01-01,41.485,
MSI,2016-01-01,-61.394999999999996,
MSI,2017-01-01,-50.67999999999999,
MSI,2018-01-01,-12.982499999999998,
MSI,2019-01-01,-87.37,
MSI,2020-01-01,-104.9925,
MSI,2021-01-01,-285.4425,
MSI,2022-01-01,-499.46,
MSI,2023-01-01,394.0875,
MSI,2024-01-01,210.005,
MSI,2025-01-01,147.83,
PNC,2010-01-01,8.56,
PNC,2011-01-01,9.8925,
PNC,2012-01-01,7.06,
PNC,2013-01-01,8.3125,
PNC,2014-01-01,8.86,
PNC,2015-01-01,8.4025,
PNC,2016-01-01,7.9725,
PNC,2017-01-01,8.995,
PNC,2018-01-01,11.485,
PNC,2019-01-01,10.115,
PNC,2020-01-01,9.48,
PNC,2021-01-01,5.115,
PNC,2022-01-01,10.665,
PNC,2023-01-01,11.795,
PNC,2024-01-01,9.5075,
PNC,2025-01-01,10.365,
RSG,2010-01-01,5.675000000000001,
RSG,2011-01-01,7.1775,
RSG,2012-01-01,7.987500000000001,
RSG,2013-01-01,6.7325,
RSG,2014-01-01,8.2925,
RSG,2015-01-01,8.215,
RSG,2016-01-01,8.605,
RSG,2017-01-01,11.012500000000001,
RSG,2018-01-01,16.3,
RSG,2019-01-01,13.345,
RSG,2020-01-01,12.655000000000001,
RSG,2021-01-01,13.43,
RSG,2022-01-01,15.57,
RSG,2023-01-01,16.2775,
RSG,2024-01-01,17.8325,
RSG,2025-01-01,18.354999999999997,
ABNB,2020-01-01,-632.12,
ABNB,2021-01-01,-174.41,
ABNB,2022-01-01,28.130000000000003,
ABNB,2023-01-01,59.247499999999995,
ABNB,2024-01-01,44.647499999999994,
ABNB,2025-01-01,30.91,
NET,2019-01-01,-14.46,
NET,2020-01-01,-17.2625,
NET,2021-01-01,-22.635,
NET,2022-01-01,-36.73,
NET,2023-01-01,-30.9775,
NET,2024-01-01,-14.442499999999999,
NET,2025-01-01,-7.49,
UPS,2010-01-01,35.115,
UPS,2011-01-01,47.8575,
UPS,2012-01-01,39.265,
UPS,2013-01-01,41.3775,
UPS,2014-01-01,68.7475,
UPS,2015-01-01,163.185,
UPS,2016-01-01,197.0575,
UPS,2017-01-01,330.1925,
UPS,2018-01-01,297.2975,
UPS,2019-01-01,128.515,
UPS,2020-01-01,89.5975,
UPS,2021-01-01,104.1825,
UPS,2022-01-01,73.89750000000001,
UPS,2023-01-01,47.3425,
UPS,2024-01-01,32.385000000000005,
UPS,2025-01-01,35.254999999999995,
HWM,2010-01-01,-1.815,
HWM,2011-01-01,4.7524999999999995,
HWM,2012-01-01,0.5725,
HWM,2013-01-01,-2.6775,
HWM,2014-01-01,-11.829999999999998,
HWM,2015-01-01,2.645,
HWM,2016-01-01,-3.695,
HWM,2017-01-01,-7.1875,
HWM,2018-01-01,-1.51,
HWM,2019-01-01,9.5825,
HWM,2020-01-01,10.094999999999999,
HWM,2021-01-01,6.6875,
HWM,2022-01-01,11.455,
HWM,2023-01-01,16.310000000000002,
HWM,2024-01-01,24.142500000000002,
HWM,2025-01-01,28.605,
