Ticker,Year,Volume
VZ,2015,15139833.73015873
VZ,2016,14529348.412698412
VZ,2017,15555252.19123506
VZ,2018,16435064.541832669
VZ,2019,12818944.841269841
VZ,2020,16595267.588932807
VZ,2021,18362441.26984127
VZ,2022,23248733.864541832
VZ,2023,21913626.8
BKNG,2010,1236776.1904761905
BKNG,2011,1192530.9523809524
BKNG,2012,991714.0
BKNG,2013,634333.7301587302
BKNG,2014,831504.3650793651
BKNG,2015,665339.2857142857
BKNG,2016,581144.4444444445
BKNG,2017,451716.7330677291
BKNG,2018,430545.01992031874
BKNG,2019,388559.92063492065
BKNG,2020,488986.16600790515
BKNG,2021,347187.6984126984
BKNG,2022,412707.171314741
BKNG,2023,297037.2
HDB,2010,2722634.9206349207
HDB,2011,2382139.6825396824
HDB,2012,1485815.2
HDB,2013,1704942.857142857
HDB,2014,1944081.746031746
HDB,2015,1816681.746031746
HDB,2016,1401369.8412698412
HDB,2017,1395618.326693227
HDB,2018,1527745.8167330676
HDB,2019,1527965.4761904762
HDB,2020,2197897.628458498
HDB,2021,1480482.142857143
HDB,2022,1743449.0039840636
HDB,2023,1828730.8
ANET,2014,8775834.48275862
ANET,2015,11269549.206349207
ANET,2016,12370228.57142857
ANET,2017,13154792.031872509
ANET,2018,16975381.673306774
ANET,2019,14159917.46031746
ANET,2020,12307535.177865613
ANET,2021,7993430.158730159
ANET,2022,8236983.2669322705
ANET,2023,10480801.6
SCHW,2010,12128458.333333334
SCHW,2011,13549373.015873017
SCHW,2012,11449852.8
SCHW,2013,9211973.412698412
SCHW,2014,7064387.698412699
SCHW,2015,8253656.746031746
SCHW,2016,9761055.555555556
SCHW,2017,7000930.677290836
SCHW,2018,7115033.067729084
SCHW,2019,8501078.968253968
SCHW,2020,11482620.553359684
SCHW,2021,6753015.079365079
SCHW,2022,8009776.09561753
SCHW,2023,14881876.4
BLK,2010,703117.0634920635
BLK,2011,916219.4444444445
BLK,2012,854448.8
BLK,2013,717660.7142857143
BLK,2014,618817.8571428572
BLK,2015,654097.619047619
BLK,2016,689879.7619047619
BLK,2017,518503.5856573705
BLK,2018,687918.7250996016
BLK,2019,548499.6031746032
BLK,2020,887938.3399209486
BLK,2021,564833.3333333334
BLK,2022,850777.6892430279
BLK,2023,644524.8
BA,2010,5848963.492063492
BA,2011,5599934.126984127
BA,2012,4396594.0
BA,2013,5187506.349206349
BA,2014,4337713.492063492
BA,2015,3914341.6666666665
BA,2016,4386245.634920635
BA,2017,3284160.956175299
BA,2018,4458642.629482072
BA,2019,5374850.396825396
BA,2020,28413700.790513836
BA,2021,12159825.396825397
BA,2022,8890082.470119521
BA,2023,5671587.6
TMO,2010,3560828.5714285714
TMO,2011,3187835.3174603176
TMO,2012,2199215.6
TMO,2013,1971967.0634920634
TMO,2014,2011061.9047619049
TMO,2015,1750296.0317460317
TMO,2016,1708080.9523809524
TMO,2017,1555288.047808765
TMO,2018,1499884.860557769
TMO,2019,1499881.746031746
TMO,2020,1672134.7826086956
TMO,2021,1511371.4285714286
TMO,2022,1458373.3067729084
TMO,2023,1580386.4
SPGI,2010,2280346.8253968256
SPGI,2011,2138716.6666666665
SPGI,2012,1926672.4
SPGI,2013,1935948.8095238095
SPGI,2014,1365238.888888889
SPGI,2015,1324384.9206349207
SPGI,2016,1246871.0317460317
SPGI,2017,1107835.856573705
SPGI,2018,1361349.4023904381
SPGI,2019,1190543.650793651
SPGI,2020,1366347.8260869565
SPGI,2021,1381696.4285714286
SPGI,2022,2134041.434262948
SPGI,2023,1234482.8
TXN,2010,14445609.126984127
TXN,2011,11285104.761904761
TXN,2012,8890889.6
TXN,2013,7591662.301587301
TXN,2014,6145834.126984127
TXN,2015,6423628.571428572
TXN,2016,5505257.142857143
TXN,2017,4584011.55378486
TXN,2018,6010956.57370518
TXN,2019,4913055.952380952
TXN,2020,5160713.043478261
TXN,2021,4243984.920634921
TXN,2022,5890304.780876494
TXN,2023,5160044.4
ISRG,2010,5258964.285714285
ISRG,2011,3746446.4285714286
ISRG,2012,3109849.2
ISRG,2013,4470489.285714285
ISRG,2014,4192382.1428571427
ISRG,2015,2615721.4285714286
ISRG,2016,3029932.1428571427
ISRG,2017,2894263.74501992
ISRG,2018,2432874.501992032
ISRG,2019,2030019.0476190476
ISRG,2020,2167652.9644268774
ISRG,2021,1616428.9682539683
ISRG,2022,2103259.760956175
ISRG,2023,1742184.0
C,2010,57351515.15873016
C,2011,49429697.85714286
C,2012,40861393.2
C,2013,27324192.85714286
C,2014,20509707.936507937
C,2015,18430200.793650795
C,2016,22111063.095238097
C,2017,16854895.61752988
C,2018,17477450.996015936
C,2019,13973208.333333334
C,2020,25001043.47826087
C,2021,20006384.92063492
C,2022,22309392.430278886
C,2023,17617432.4
MUFG,2010,2461862.698412698
MUFG,2011,2843588.888888889
MUFG,2012,1265098.8
MUFG,2013,2405138.888888889
MUFG,2014,1590247.2222222222
MUFG,2015,1501515.0793650793
MUFG,2016,1735719.4444444445
MUFG,2017,1666484.4621513945
MUFG,2018,1474384.4621513945
MUFG,2019,1237218.650793651
MUFG,2020,1623177.0750988142
MUFG,2021,1718196.8253968253
MUFG,2022,3133214.741035857
MUFG,2023,3974247.2
PDD,2018,6615589.908256881
PDD,2019,7354643.650793651
PDD,2020,8593005.928853756
PDD,2021,7697129.365079365
PDD,2022,13620864.143426295
PDD,2023,9024210.8
QCOM,2010,21332048.80952381
QCOM,2011,15658984.523809524
QCOM,2012,12337575.6
QCOM,2013,11823720.634920634
QCOM,2014,9495784.126984127
QCOM,2015,13022695.238095239
QCOM,2016,10198505.555555556
QCOM,2017,11149509.960159363
QCOM,2018,12975054.581673307
QCOM,2019,13450677.777777778
QCOM,2020,9806090.118577074
QCOM,2021,9169843.253968254
QCOM,2022,9468440.239043824
QCOM,2023,8114767.6
SONY,2010,5121448.412698412
SONY,2011,5868158.73015873
SONY,2012,9105738.0
SONY,2013,17700123.015873015
SONY,2014,12945730.158730159
SONY,2015,7721849.206349206
SONY,2016,6566956.349206349
SONY,2017,4226890.438247012
SONY,2018,5648434.262948208
SONY,2019,6530214.285714285
SONY,2020,6156049.407114624
SONY,2021,3652849.206349206
SONY,2022,4134101.593625498
SONY,2023,3888414.0
AMGN,2010,6684544.841269841
AMGN,2011,6931533.73015873
AMGN,2012,4599123.2
AMGN,2013,3913050.396825397
AMGN,2014,3562682.9365079366
AMGN,2015,3544912.301587302
AMGN,2016,3423898.412698413
AMGN,2017,3172862.151394422
AMGN,2018,3466831.87250996
AMGN,2019,2796368.253968254
AMGN,2020,2803086.5612648223
AMGN,2021,2658010.3174603176
AMGN,2022,2980619.521912351
AMGN,2023,2460316.4
BSX,2010,23636885.317460317
BSX,2011,19443132.53968254
BSX,2012,13700425.2
BSX,2013,17071747.222222224
BSX,2014,12040689.285714285
BSX,2015,10141872.222222222
BSX,2016,9549046.825396825
BSX,2017,7052489.6414342625
BSX,2018,7620749.402390438
BSX,2019,7006575.793650794
BSX,2020,10972816.600790514
BSX,2021,7708639.682539683
BSX,2022,7863405.976095618
BSX,2023,7886837.6
ACN,2010,4420829.365079365
ACN,2011,4995829.365079365
ACN,2012,3395762.8
ACN,2013,3101372.222222222
ACN,2014,2798778.1746031744
ACN,2015,2482483.3333333335
ACN,2016,2556062.698412698
ACN,2017,2117194.0239043823
ACN,2018,2272415.139442231
ACN,2019,1861894.4444444445
ACN,2020,2319147.8260869565
ACN,2021,1991301.9841269841
ACN,2022,2337327.091633466
ACN,2023,2220115.2
UL,2010,1366091.6666666667
UL,2011,1593490.0793650793
UL,2012,1218663.2
UL,2013,1052243.650793651
UL,2014,1225396.8253968253
UL,2015,1139644.4444444445
UL,2016,1453321.8253968253
UL,2017,1625215.139442231
UL,2018,1051495.219123506
UL,2019,839655.9523809524
UL,2020,1389108.6956521738
UL,2021,2061823.0158730159
UL,2022,3573758.964143426
UL,2023,2052943.6
NEE,2010,10181485.714285715
NEE,2011,8134925.396825396
NEE,2012,7534875.2
NEE,2013,7775041.26984127
NEE,2014,8144606.349206349
NEE,2015,9015133.333333334
NEE,2016,9011952.38095238
NEE,2017,6756489.243027888
NEE,2018,8112806.374501992
NEE,2019,7796080.952380952
NEE,2020,9248740.711462451
NEE,2021,7580177.380952381
NEE,2022,8898996.414342629
NEE,2023,10173325.6
APP,2021,1515008.2417582418
APP,2022,2717724.302788845
APP,2023,2853566.0
TJX,2010,17698985.714285713
TJX,2011,13041169.841269841
TJX,2012,10188019.2
TJX,2013,7035886.507936508
TJX,2014,8122841.26984127
TJX,2015,6373315.079365079
TJX,2016,6661547.619047619
TJX,2017,8397341.832669323
TJX,2018,7804517.131474104
TJX,2019,5741515.476190476
TJX,2020,8143539.920948616
TJX,2021,6478884.523809524
TJX,2022,6363634.262948208
TJX,2023,5051601.2
AMAT,2010,22164453.174603175
AMAT,2011,17729851.984126985
AMAT,2012,13395612.0
AMAT,2013,12728425.793650793
AMAT,2014,13404665.07936508
AMAT,2015,17108645.634920634
AMAT,2016,12904696.825396825
AMAT,2017,10091291.633466136
AMAT,2018,13584476.89243028
AMAT,2019,8955157.53968254
AMAT,2020,8290430.830039525
AMAT,2021,8139262.698412699
AMAT,2022,8005053.386454184
AMAT,2023,5902540.4
SYK,2010,2287472.222222222
SYK,2011,2258053.5714285714
SYK,2012,1864966.0
SYK,2013,1424593.650793651
SYK,2014,1467301.9841269841
SYK,2015,1327583.3333333333
SYK,2016,1498052.7777777778
SYK,2017,1168876.09561753
SYK,2018,1342971.314741036
SYK,2019,1250023.0158730159
SYK,2020,1610506.3241106719
SYK,2021,1178476.1904761905
SYK,2022,1463466.1354581674
SYK,2023,1373628.4
PGR,2010,4377932.142857143
PGR,2011,4703052.380952381
PGR,2012,5277042.0
PGR,2013,3400787.301587302
PGR,2014,3767403.1746031744
PGR,2015,3589651.587301587
PGR,2016,3266123.8095238097
PGR,2017,3052849.003984064
PGR,2018,3471978.087649402
PGR,2019,3106684.126984127
PGR,2020,3016874.308300395
PGR,2021,2753384.9206349207
PGR,2022,2699409.9601593628
PGR,2023,2604200.8
ARM,2023,9498060.0
ADBE,2010,9162337.301587302
ADBE,2011,6297807.53968254
ADBE,2012,4109069.6
ADBE,2013,3596862.301587302
ADBE,2014,3360841.26984127
ADBE,2015,2796843.6507936507
ADBE,2016,2825707.1428571427
ADBE,2017,2469617.131474104
ADBE,2018,3289317.529880478
ADBE,2019,2661459.523809524
ADBE,2020,3072909.881422925
ADBE,2021,2373097.222222222
ADBE,2022,3559127.490039841
ADBE,2023,3112659.6
DHR,2010,5670757.134920635
DHR,2011,5840164.492063492
DHR,2012,4662217.988
DHR,2013,3977524.5793650793
DHR,2014,4327414.265873016
DHR,2015,4989674.861111111
DHR,2016,3969327.337301587
DHR,2017,2932050.812749004
DHR,2018,2813735.780876494
DHR,2019,5310585.051587301
DHR,2020,3168342.8932806323
DHR,2021,2740855.5753968256
DHR,2022,2978253.848605578
DHR,2023,3194454.016
SPOT,2018,2163286.2433862435
SPOT,2019,1531325.0
SPOT,2020,1905301.976284585
SPOT,2021,1464966.2698412698
SPOT,2022,2087190.0398406375
SPOT,2023,1827234.0
ETN,2010,3553543.6507936507
ETN,2011,3709106.3492063493
ETN,2012,4109500.4
ETN,2013,2990046.4285714286
ETN,2014,2990508.73015873
ETN,2015,3111998.412698413
ETN,2016,2830673.8095238097
ETN,2017,2311311.952191235
ETN,2018,2801524.302788845
ETN,2019,2324974.603174603
ETN,2020,2336143.4782608696
ETN,2021,1819708.7301587302
ETN,2022,1910240.637450199
ETN,2023,2003374.8
PFE,2010,58025088.22619048
PFE,2011,51514725.95634921
PFE,2012,35668674.116
PFE,2013,38528430.48809524
PFE,2014,27509670.194444444
PFE,2015,30341045.46031746
PFE,2016,32815414.55952381
PFE,2017,20732164.05179283
PFE,2018,23837887.581673305
PFE,2019,24023468.555555556
PFE,2020,33873149.27272727
PFE,2021,32992144.444444444
PFE,2022,24241780.47808765
PFE,2023,28238846.4
HON,2010,5564646.825396826
HON,2011,5084764.103174604
HON,2012,3735833.296
HON,2013,3120434.3095238097
HON,2014,2962822.507936508
HON,2015,3232267.412698413
HON,2016,3507332.1507936507
HON,2017,2847588.1633466138
HON,2018,3122749.047808765
HON,2019,2693576.587301587
HON,2020,3475055.3359683794
HON,2021,2710653.9682539683
HON,2022,3139243.824701195
HON,2023,2790429.6
DE,2010,4470728.968253968
DE,2011,4906011.111111111
DE,2012,3708360.0
DE,2013,3141742.4603174604
DE,2014,3174405.9523809524
DE,2015,3117220.238095238
DE,2016,3268936.111111111
DE,2017,2352964.940239044
DE,2018,2619352.19123506
DE,2019,1973528.9682539683
DE,2020,1749330.0395256917
DE,2021,1714979.761904762
DE,2022,1756238.247011952
DE,2023,1615016.0
GILD,2010,23099371.42857143
GILD,2011,16871907.936507937
GILD,2012,14914858.4
GILD,2013,9953266.666666666
GILD,2014,14730645.238095239
GILD,2015,11254774.206349207
GILD,2016,10721963.095238095
GILD,2017,9125664.143426295
GILD,2018,7432399.2031872505
GILD,2019,6611788.492063492
GILD,2020,13705052.56916996
GILD,2021,7194389.682539683
GILD,2022,8563735.856573705
GILD,2023,5840155.6
SAN,2010,8864927.38095238
SAN,2011,8381383.73015873
SAN,2012,6246373.2
SAN,2013,6081418.253968254
SAN,2014,7496814.285714285
SAN,2015,7392825.396825396
SAN,2016,6506906.349206349
SAN,2017,5908336.653386454
SAN,2018,7789874.103585658
SAN,2019,9462080.952380951
SAN,2020,9728623.71541502
SAN,2021,5520643.253968254
SAN,2022,6349379.282868526
SAN,2023,3653139.2
TTE,2010,3329854.365079365
TTE,2011,4245997.619047619
TTE,2012,3291746.4
TTE,2013,1390402.380952381
TTE,2014,1276409.9206349207
TTE,2015,1851923.8095238095
TTE,2016,2116079.761904762
TTE,2017,1670125.0996015936
TTE,2018,1855224.701195219
TTE,2019,1766541.6666666667
TTE,2020,2965138.3399209487
TTE,2021,2155042.8571428573
TTE,2022,2426593.625498008
TTE,2023,1435146.0
LOW,2010,13961647.222222222
LOW,2011,15174843.253968254
LOW,2012,13988725.6
LOW,2013,7859085.317460317
LOW,2014,5661562.698412699
LOW,2015,4976010.317460317
LOW,2016,5524102.777777778
LOW,2017,5933300.398406374
LOW,2018,5720852.19123506
LOW,2019,4460104.365079365
LOW,2020,5132033.596837944
LOW,2021,3706879.761904762
LOW,2022,3837033.864541833
LOW,2023,2853163.2
COF,2010,6111105.158730159
COF,2011,5371835.714285715
COF,2012,4762300.8
COF,2013,3836819.0476190476
COF,2014,2995915.476190476
COF,2015,2882845.238095238
COF,2016,3619572.222222222
COF,2017,2566490.8366533862
COF,2018,2534814.342629482
COF,2019,2267471.4285714286
COF,2020,3821588.14229249
COF,2021,3047253.5714285714
COF,2022,2804498.0079681273
COF,2023,2865358.4
APH,2010,9690441.26984127
APH,2011,11350311.111111112
APH,2012,6494880.0
APH,2013,5016425.396825396
APH,2014,4788444.444444444
APH,2015,4551384.126984127
APH,2016,5576365.079365079
APH,2017,4559408.7649402395
APH,2018,5633262.151394422
APH,2019,5162438.095238095
APH,2020,6355724.9011857705
APH,2021,4904069.841269841
APH,2022,4696018.3266932275
APH,2023,5165844.0
UNP,2010,7207817.46031746
UNP,2011,6184597.619047619
UNP,2012,4839572.8
UNP,2013,3711199.206349206
UNP,2014,3739396.0317460317
UNP,2015,5323855.158730159
UNP,2016,4676495.238095238
UNP,2017,3655928.685258964
UNP,2018,4420870.517928286
UNP,2019,3388730.1587301586
UNP,2020,3448649.4071146245
UNP,2021,2814187.301587302
UNP,2022,3152764.541832669
UNP,2023,2794193.6
BHP,2010,4792686.380952381
BHP,2011,4526800.678571428
BHP,2012,3313107.2
BHP,2013,2331682.6865079366
BHP,2014,2586576.801587302
BHP,2015,3483524.0476190476
BHP,2016,4795408.51984127
BHP,2017,2975687.3984063747
BHP,2018,2983008.298804781
BHP,2019,2089442.1944444445
BHP,2020,2847103.8972332017
BHP,2021,3061164.130952381
BHP,2022,4407270.243027888
BHP,2023,2697657.6
KKR,2010,1430780.6722689075
KKR,2011,2004204.761904762
KKR,2012,1169642.4
KKR,2013,2273300.793650794
KKR,2014,2728980.1587301586
KKR,2015,2862253.1746031744
KKR,2016,2950341.26984127
KKR,2017,2752517.928286853
KKR,2018,4561798.007968128
KKR,2019,3191000.793650794
KKR,2020,3658514.2292490117
KKR,2021,2701165.476190476
KKR,2022,3371294.0239043823
KKR,2023,3239298.8
LRCX,2010,24723702.38095238
LRCX,2011,26661174.603174604
LRCX,2012,34682416.0
LRCX,2013,19876781.746031746
LRCX,2014,19875059.523809522
LRCX,2015,21977472.222222224
LRCX,2016,25505876.984126985
LRCX,2017,21934984.063745018
LRCX,2018,33172382.47011952
LRCX,2019,19459285.714285713
LRCX,2020,18937031.62055336
LRCX,2021,14162420.634920634
LRCX,2022,15721561.752988048
LRCX,2023,11862196.0
TD,2010,1877498.4126984128
TD,2011,1536798.4126984128
TD,2012,1063091.2
TD,2013,962681.746031746
TD,2014,994797.619047619
TD,2015,1592069.8412698412
TD,2016,1496677.7777777778
TD,2017,1446352.1912350599
TD,2018,1318453.7848605579
TD,2019,1177765.873015873
TD,2020,1885017.391304348
TD,2021,1694303.9682539683
TD,2022,2084333.466135458
TD,2023,2526455.6
MU,2010,33489779.365079366
MU,2011,38201188.88888889
MU,2012,28913522.4
MU,2013,37995236.50793651
MU,2014,27136940.07936508
MU,2015,27129354.365079366
MU,2016,27027175.793650795
MU,2017,30535115.13944223
MU,2018,43465696.812749006
MU,2019,26466784.126984127
MU,2020,22690669.56521739
MU,2021,19642884.126984127
MU,2022,19322923.505976096
MU,2023,15222480.4
UBS,2010,4591405.158730159
UBS,2011,4573399.206349206
UBS,2012,3573956.0
UBS,2013,2435997.619047619
UBS,2014,1954466.6666666667
UBS,2015,1653260.7142857143
UBS,2016,2578168.253968254
UBS,2017,2011007.5697211155
UBS,2018,2335602.390438247
UBS,2019,2891957.9365079366
UBS,2020,3478564.031620553
UBS,2021,2368706.3492063493
UBS,2022,3741764.143426295
UBS,2023,3501348.4
ADP,2010,3640864.1587301586
ADP,2011,3365663.6785714286
ADP,2012,2350734.764
ADP,2013,2058137.349206349
ADP,2014,1875133.373015873
ADP,2015,1888378.5714285714
ADP,2016,1901623.8095238095
ADP,2017,2799348.207171315
ADP,2018,2236887.6494023902
ADP,2019,1910642.4603174604
ADP,2020,2245910.276679842
ADP,2021,1640159.9206349207
ADP,2022,1799486.8525896415
ADP,2023,1757076.4
BTI,2010,331310.31746031746
BTI,2011,574255.5555555555
BTI,2012,462555.2
BTI,2013,466221.4285714286
BTI,2014,505377.77777777775
BTI,2015,556906.3492063492
BTI,2016,1034330.1587301587
BTI,2017,3527674.501992032
BTI,2018,2448063.346613546
BTI,2019,1972688.492063492
BTI,2020,2215447.8260869565
BTI,2021,3185221.8253968256
BTI,2022,3370155.378486056
BTI,2023,4098965.2
KLAC,2010,3708536.111111111
KLAC,2011,2950017.0634920634
KLAC,2012,2392192.0
KLAC,2013,1696328.5714285714
KLAC,2014,1580879.761904762
KLAC,2015,1684554.761904762
KLAC,2016,1584572.2222222222
KLAC,2017,1262960.956175299
KLAC,2018,1596084.4621513945
KLAC,2019,1516655.1587301588
KLAC,2020,1343943.4782608696
KLAC,2021,1186308.7301587302
KLAC,2022,1541839.4422310756
KLAC,2023,1025838.8
BUD,2010,650848.0158730159
BUD,2011,1448085.7142857143
BUD,2012,1282445.6
BUD,2013,1480908.3333333333
BUD,2014,1262539.2857142857
BUD,2015,1634140.873015873
BUD,2016,1767396.0317460317
BUD,2017,1541711.952191235
BUD,2018,1994357.3705179284
BUD,2019,1341716.2698412698
BUD,2020,2304507.114624506
BUD,2021,1679659.126984127
BUD,2022,1443734.6613545816
BUD,2023,2013338.4
MELI,2010,844298.8095238095
MELI,2011,633037.3015873015
MELI,2012,590137.6
MELI,2013,554707.9365079365
MELI,2014,670553.5714285715
MELI,2015,438403.9682539682
MELI,2016,512851.98412698414
MELI,2017,650991.6334661355
MELI,2018,761098.0079681275
MELI,2019,549085.3174603175
MELI,2020,570425.6916996047
MELI,2021,492328.9682539682
MELI,2022,655649.0039840637
MELI,2023,471445.2
IBN,2010,12225310.515873017
IBN,2011,11730932.53968254
IBN,2012,10218390.6
IBN,2013,9647438.69047619
IBN,2014,8527670.555555556
IBN,2015,8998479.285714285
IBN,2016,12098924.007936507
IBN,2017,7848898.884462152
IBN,2018,7483660.956175298
IBN,2019,6898616.666666667
IBN,2020,8384240.71146245
IBN,2021,7247032.142857143
IBN,2022,9119975.697211156
IBN,2023,5017022.4
CMCSA,2010,44206372.222222224
CMCSA,2011,36134488.88888889
CMCSA,2012,26248576.8
CMCSA,2013,23208965.07936508
CMCSA,2014,29579292.85714286
CMCSA,2015,28060342.85714286
CMCSA,2016,20417714.285714287
CMCSA,2017,20357491.633466136
CMCSA,2018,24837356.175298806
CMCSA,2019,18087283.333333332
CMCSA,2020,21245119.76284585
CMCSA,2021,17367271.42857143
CMCSA,2022,24645131.474103585
CMCSA,2023,18727379.2
MDT,2010,6666677.380952381
MDT,2011,6530849.206349206
MDT,2012,4817447.2
MDT,2013,4442926.984126984
MDT,2014,7105598.412698412
MDT,2015,6310543.650793651
MDT,2016,5428776.587301588
MDT,2017,4919568.12749004
MDT,2018,5157364.940239044
MDT,2019,4972468.253968254
MDT,2020,5551250.592885376
MDT,2021,4890536.904761905
MDT,2022,6349707.569721116
MDT,2023,5999576.0
COP,2010,13361262.845238095
COP,2011,12600951.400793651
COP,2012,9350993.308
COP,2013,5892009.920634921
COP,2014,6213914.682539683
COP,2015,8372673.80952381
COP,2016,10028234.92063492
COP,2017,7024841.832669322
COP,2018,6633652.19123506
COP,2019,6504154.365079365
COP,2020,9552385.37549407
COP,2021,9083425.0
COP,2022,7818650.199203188
COP,2023,5791421.6
DASH,2020,5751675.0
DASH,2021,3215252.777777778
DASH,2022,5747733.067729084
DASH,2023,4018170.8
SNPS,2010,1184370.238095238
SNPS,2011,1011240.873015873
SNPS,2012,729374.4
SNPS,2013,683297.619047619
SNPS,2014,632580.5555555555
SNPS,2015,752655.5555555555
SNPS,2016,877308.7301587302
SNPS,2017,1081059.362549801
SNPS,2018,1124119.123505976
SNPS,2019,1081099.2063492064
SNPS,2020,993788.5375494071
SNPS,2021,798428.9682539683
SNPS,2022,1000144.2231075697
SNPS,2023,866296.8
SNY,2010,2395328.9682539683
SNY,2011,3645174.603174603
SNY,2012,2742483.6
SNY,2013,1838275.396825397
SNY,2014,1650787.6984126985
SNY,2015,1689774.2063492064
SNY,2016,2231468.6507936507
SNY,2017,1479941.0358565736
SNY,2018,1745338.247011952
SNY,2019,1417175.396825397
SNY,2020,1681279.4466403162
SNY,2021,1876973.0158730159
SNY,2022,2538462.549800797
SNY,2023,1714988.0
MSTR,2010,1319373.0158730159
MSTR,2011,1543373.0158730159
MSTR,2012,1600752.0
MSTR,2013,958277.7777777778
MSTR,2014,858380.9523809524
MSTR,2015,1027424.6031746032
MSTR,2016,1403857.142857143
MSTR,2017,918557.7689243028
MSTR,2018,911135.4581673307
MSTR,2019,1009642.8571428572
MSTR,2020,1708948.6166007905
MSTR,2021,7628662.698412699
MSTR,2022,6779039.84063745
MSTR,2023,8108196.0
WELL,2010,1662423.8095238095
WELL,2011,2195598.8095238097
WELL,2012,1985868.4
WELL,2013,1956932.9365079366
WELL,2014,2105787.698412698
WELL,2015,2394394.4444444445
WELL,2016,2387903.1746031744
WELL,2017,1796470.517928287
WELL,2018,2341793.2270916332
WELL,2019,2075122.2222222222
WELL,2020,3402461.6600790513
WELL,2021,2066314.6825396826
WELL,2022,2552201.593625498
WELL,2023,2481612.8
PANW,2012,3550328.5714285714
PANW,2013,6161773.80952381
PANW,2014,10751169.047619049
PANW,2015,8764623.80952381
PANW,2016,10989123.80952381
PANW,2017,10265670.119521912
PANW,2018,8555808.76494024
PANW,2019,7740261.904761905
PANW,2020,7954043.478260869
PANW,2021,7140050.0
PANW,2022,9277525.896414343
PANW,2023,9159572.8
ADI,2010,4449536.111111111
ADI,2011,3655887.698412698
ADI,2012,2373788.8
ADI,2013,2068996.0317460317
ADI,2014,2193075.396825397
ADI,2015,2520609.9206349207
ADI,2016,2428590.873015873
ADI,2017,2944818.725099602
ADI,2018,2895688.844621514
ADI,2019,2491869.4444444445
ADI,2020,2935168.37944664
ADI,2021,3512104.365079365
ADI,2022,3620189.2430278882
ADI,2023,3350818.8
NKE,2010,11506207.936507937
NKE,2011,12329366.666666666
NKE,2012,10451951.2
NKE,2013,7481007.142857143
NKE,2014,7329386.507936508
NKE,2015,7610102.777777778
NKE,2016,9845206.349206349
NKE,2017,9620935.458167331
NKE,2018,7415417.131474104
NKE,2019,6403171.031746032
NKE,2020,7382078.260869565
NKE,2021,6353805.952380952
NKE,2022,7708901.195219124
NKE,2023,7644710.0
ICE,2010,4504087.301587301
ICE,2011,3650414.6825396824
ICE,2012,3196128.0
ICE,2013,4027563.492063492
ICE,2014,4516523.80952381
ICE,2015,3577226.1904761903
ICE,2016,3660645.634920635
ICE,2017,2658662.948207171
ICE,2018,2672802.7888446217
ICE,2019,2437880.1587301586
ICE,2020,3290571.936758893
ICE,2021,2296286.507936508
ICE,2022,2884280.478087649
ICE,2023,2516644.8
CB,2010,2882405.1587301586
CB,2011,2195456.3492063493
CB,2012,1606435.2
