Ticker,Year,Volume
CB,2013,1340979.365079365
CB,2014,1387657.5396825396
CB,2015,1895493.650793651
CB,2016,1757380.9523809524
CB,2017,1408740.2390438246
CB,2018,1712703.187250996
CB,2019,1513419.8412698412
CB,2020,2269790.513833992
CB,2021,1837396.4285714286
CB,2022,1778411.155378486
CB,2023,1817816.8
MO,2010,14670878.57142857
MO,2011,13506061.904761905
MO,2012,11045312.0
MO,2013,9067071.42857143
MO,2014,7307380.555555556
MO,2015,6711513.095238095
MO,2016,6221819.444444444
MO,2017,6819642.629482072
MO,2018,8446931.075697212
MO,2019,9998025.0
MO,2020,9857655.335968379
MO,2021,8098185.714285715
MO,2022,9601558.167330677
MO,2023,8101228.0
CRWD,2019,3142357.4468085105
CRWD,2020,5642800.395256917
CRWD,2021,3724020.634920635
CRWD,2022,4435796.0159362545
CRWD,2023,3946417.2
CEG,2022,2542062.5
CEG,2023,1970138.8
SO,2010,4277803.571428572
SO,2011,4857473.80952381
SO,2012,4364582.4
SO,2013,4723057.53968254
SO,2014,4795312.301587301
SO,2015,5216448.412698412
SO,2016,5429991.26984127
SO,2017,4745867.729083666
SO,2018,6226524.302788844
SO,2019,4605560.317460317
SO,2020,4765913.438735178
SO,2021,4049875.0
SO,2022,4996411.9521912355
SO,2023,4190941.2
BBVA,2010,2240161.4404761903
BBVA,2011,2340896.222222222
BBVA,2012,1620947.2
BBVA,2013,1573701.9841269841
BBVA,2014,1588133.7301587302
BBVA,2015,2333404.761904762
BBVA,2016,3296909.523809524
BBVA,2017,3031173.705179283
BBVA,2018,3760302.7888446217
BBVA,2019,3923330.9523809524
BBVA,2020,4651852.173913044
BBVA,2021,2126069.0476190476
BBVA,2022,2575914.741035857
BBVA,2023,1347853.6
SBUX,2010,17074592.85714286
SBUX,2011,15054589.682539683
SBUX,2012,15648239.2
SBUX,2013,9365088.888888888
SBUX,2014,9553164.285714285
SBUX,2015,8648356.349206349
SBUX,2016,9300221.825396825
SBUX,2017,9295893.227091633
SBUX,2018,11228243.824701196
SBUX,2019,7996699.603174604
SBUX,2020,9634833.992094861
SBUX,2021,6095755.555555556
SBUX,2022,8771830.677290836
SBUX,2023,6561352.4
RIO,2010,3102515.873015873
RIO,2011,3564914.285714286
RIO,2012,3266655.6
RIO,2013,2848783.3333333335
RIO,2014,2818344.8412698414
RIO,2015,2988942.8571428573
RIO,2016,4539955.952380952
RIO,2017,3216433.864541833
RIO,2018,2961687.6494023902
RIO,2019,2376259.126984127
RIO,2020,2292498.418972332
RIO,2021,2812940.0793650793
RIO,2022,4036119.920318725
RIO,2023,3105094.0
ENB,2010,561653.9682539683
ENB,2011,647512.3015873015
ENB,2012,589439.2
ENB,2013,850101.1904761905
ENB,2014,946811.9047619047
ENB,2015,1204801.1904761905
ENB,2016,1755043.253968254
ENB,2017,3965687.6494023902
ENB,2018,4009896.812749004
ENB,2019,3291611.111111111
ENB,2020,4266883.399209486
ENB,2021,4531003.571428572
ENB,2022,4027952.589641434
ENB,2023,4516720.4
CME,2010,3395490.0793650793
CME,2011,2848547.619047619
CME,2012,2628105.6
CME,2013,1897304.761904762
CME,2014,1658594.0476190476
CME,2015,1527013.888888889
CME,2016,1652744.0476190476
CME,2017,1375153.7848605579
CME,2018,1715057.768924303
CME,2019,1478748.4126984128
CME,2020,1913155.7312252964
CME,2021,1389513.492063492
CME,2022,1706466.1354581674
CME,2023,1598015.6
LMT,2010,2619698.8095238097
LMT,2011,2571386.904761905
LMT,2012,1767968.0
LMT,2013,1913058.7301587302
LMT,2014,1525442.857142857
LMT,2015,1297297.2222222222
LMT,2016,1977759.9206349207
LMT,2017,1025231.4741035857
LMT,2018,1491119.5219123506
LMT,2019,1144759.5238095238
LMT,2020,1481884.18972332
LMT,2021,1498529.761904762
LMT,2022,1626803.187250996
LMT,2023,1232195.6
PLD,2010,1847885.3174603174
PLD,2011,3496302.380952381
PLD,2012,2838980.8
PLD,2013,2803613.888888889
PLD,2014,2364135.3174603176
PLD,2015,3043605.1587301586
PLD,2016,3025059.9206349207
PLD,2017,2374040.637450199
PLD,2018,2951862.151394422
PLD,2019,2420334.126984127
PLD,2020,3462280.6324110674
PLD,2021,2493198.412698413
PLD,2022,3889099.6015936253
PLD,2023,3086269.6
SMFG,2010,456143.65079365077
SMFG,2011,470060.71428571426
SMFG,2012,682024.8
SMFG,2013,1602916.2698412698
SMFG,2014,1471877.7777777778
SMFG,2015,1816736.507936508
SMFG,2016,1973993.650793651
SMFG,2017,1179680.876494024
SMFG,2018,1369839.84063745
SMFG,2019,1552194.8412698412
SMFG,2020,1764447.8260869565
SMFG,2021,1388965.4761904762
SMFG,2022,2956784.06374502
SMFG,2023,2503140.4
MMC,2010,3184044.8412698414
MMC,2011,3541354.761904762
MMC,2012,2737560.4
MMC,2013,2469930.5555555555
MMC,2014,2030104.761904762
MMC,2015,2077209.126984127
MMC,2016,2133813.095238095
MMC,2017,1779867.330677291
MMC,2018,1890439.84063745
MMC,2019,1648773.4126984128
MMC,2020,2120878.6561264824
MMC,2021,1807352.380952381
MMC,2022,1897571.7131474104
MMC,2023,1603181.2
BN,2010,2873196.634920635
BN,2011,3515756.912698413
BN,2012,2610172.728
BN,2013,2608237.484126984
BN,2014,1719819.7936507936
BN,2015,2304218.595238095
BN,2016,2125332.9603174604
BN,2017,1623983.0119521911
BN,2018,1975945.1673306774
BN,2019,2698512.638888889
BN,2020,3179060.861660079
BN,2021,2860467.5317460317
BN,2022,2481232.0
BN,2023,2527537.6
HOOD,2021,15401245.871559633
HOOD,2022,16682992.82868526
HOOD,2023,9037833.2
AMT,2010,3465153.9682539683
AMT,2011,3334792.4603174604
AMT,2012,2512732.0
AMT,2013,2816645.634920635
AMT,2014,1988410.3174603174
AMT,2015,2375030.1587301586
AMT,2016,2216886.111111111
AMT,2017,1982915.93625498
AMT,2018,2225403.984063745
AMT,2019,1730228.5714285714
AMT,2020,2078652.1739130435
AMT,2021,1800253.5714285714
AMT,2022,1948150.1992031874
AMT,2023,2123144.8
BAM,2022,1827647.619047619
BAM,2023,1442829.2
DUK,2010,2681174.492063492
DUK,2011,3724039.2976190476
DUK,2012,4263366.784
DUK,2013,2976972.619047619
DUK,2014,3118089.285714286
DUK,2015,3478184.9206349207
DUK,2016,3293180.1587301586
DUK,2017,2594928.685258964
DUK,2018,3851306.374501992
DUK,2019,3227215.476190476
DUK,2020,3706742.6877470356
DUK,2021,3010760.3174603176
DUK,2022,2928509.9601593628
DUK,2023,3109659.6
CDNS,2010,3539024.206349206
CDNS,2011,3129443.6507936507
CDNS,2012,2879816.0
CDNS,2013,3248483.73015873
CDNS,2014,3147387.698412698
CDNS,2015,3318950.396825397
CDNS,2016,2523777.777777778
CDNS,2017,2350029.083665339
CDNS,2018,2159668.924302789
CDNS,2019,1935507.5396825396
CDNS,2020,1862577.8656126482
CDNS,2021,1442476.9841269841
CDNS,2022,1725303.984063745
CDNS,2023,1618718.8
VRTX,2010,1787701.5873015872
VRTX,2011,2735762.301587302
VRTX,2012,2816860.8
VRTX,2013,2086169.8412698412
VRTX,2014,1740825.396825397
VRTX,2015,1712946.0317460317
VRTX,2016,1976371.4285714286
VRTX,2017,1770516.3346613545
VRTX,2018,1527250.5976095619
VRTX,2019,1286396.8253968253
VRTX,2020,1827248.2213438735
VRTX,2021,1965230.5555555555
VRTX,2022,1573365.737051793
VRTX,2023,1225987.6
TT,2010,6563074.746031746
TT,2011,7147719.142857143
TT,2012,5253575.6
TT,2013,3109301.3214285714
TT,2014,2797315.2023809524
TT,2015,2858530.9285714286
TT,2016,2688538.4325396824
TT,2017,2216057.549800797
TT,2018,2157946.274900398
TT,2019,1759118.2658730159
TT,2020,1637045.5928853755
TT,2021,1128826.9841269841
TT,2022,1439809.1633466135
TT,2023,1316564.8
WM,2010,2583396.8253968256
WM,2011,4092092.8571428573
WM,2012,3282034.8
WM,2013,2165067.0634920634
WM,2014,1910475.7936507936
WM,2015,2246930.5555555555
WM,2016,2203392.4603174604
WM,2017,1681601.9920318725
WM,2018,2102513.944223108
WM,2019,1752149.2063492064
WM,2020,2093888.1422924902
WM,2021,1604464.2857142857
WM,2022,1793676.892430279
WM,2023,1573794.0
PH,2010,1700701.1904761905
PH,2011,1954085.3174603174
PH,2012,1510568.4
PH,2013,1070250.0
PH,2014,1149644.8412698412
PH,2015,1421236.111111111
PH,2016,1220007.142857143
PH,2017,980047.4103585657
PH,2018,1176039.043824701
PH,2019,879100.3968253968
PH,2020,1149161.2648221343
PH,2021,850324.2063492064
PH,2022,796506.7729083665
PH,2023,781082.4
BMY,2010,12512150.793650793
BMY,2011,12372700.0
BMY,2012,10242989.6
BMY,2013,8677440.476190476
BMY,2014,7686378.968253968
BMY,2015,6564765.476190476
BMY,2016,9186548.412698412
BMY,2017,8226258.964143426
BMY,2018,7875726.294820718
BMY,2019,15997196.42857143
BMY,2020,13174675.494071146
BMY,2021,11184449.206349207
BMY,2022,12053788.44621514
BMY,2023,10326534.0
MCO,2010,3159536.507936508
MCO,2011,2792000.793650794
MCO,2012,1662212.8
MCO,2013,1687149.2063492064
MCO,2014,1026208.3333333334
MCO,2015,1038590.0793650794
MCO,2016,1170594.8412698412
MCO,2017,828473.3067729083
MCO,2018,916027.4900398407
MCO,2019,833628.9682539683
MCO,2020,874553.3596837944
MCO,2021,652981.746031746
MCO,2022,878727.4900398407
MCO,2023,771186.8
DELL,2016,9301641.494736843
DELL,2017,5012865.418326694
DELL,2018,7817633.06374502
DELL,2019,4940338.777777778
DELL,2020,5318226.984189724
DELL,2021,4889695.297619048
DELL,2022,3826568.12749004
DELL,2023,4475755.2
CTAS,2010,4888228.571428572
CTAS,2011,4944333.333333333
CTAS,2012,2930096.0
CTAS,2013,2072480.9523809524
CTAS,2014,2426180.9523809524
CTAS,2015,2542266.6666666665
CTAS,2016,2786226.984126984
CTAS,2017,2210487.6494023902
CTAS,2018,2303566.533864542
CTAS,2019,2132792.0634920634
CTAS,2020,2491015.0197628457
CTAS,2021,1660542.857142857
CTAS,2022,1889322.7091633466
CTAS,2023,1487115.2
RELX,2010,193603.17460317462
RELX,2011,178753.96825396825
RELX,2012,168779.2
RELX,2013,102057.14285714286
RELX,2014,124187.30158730158
RELX,2015,181512.3015873016
RELX,2016,123005.15873015873
RELX,2017,117123.90438247012
RELX,2018,420943.82470119523
RELX,2019,382945.6349206349
RELX,2020,806967.1936758893
RELX,2021,581958.3333333334
RELX,2022,1126921.513944223
RELX,2023,757430.0
RBLX,2021,12508265.700483091
RBLX,2022,23764735.856573705
RBLX,2023,10738638.8
BP,2010,23067669.84126984
BP,2011,9179887.301587302
BP,2012,6373840.0
BP,2013,5683127.380952381
BP,2014,5873128.968253968
BP,2015,7093313.095238095
BP,2016,7937832.936507937
BP,2017,5360893.625498008
BP,2018,6578758.565737052
BP,2019,6264838.492063492
BP,2020,14262321.343873518
BP,2021,12952177.38095238
BP,2022,12645433.466135459
BP,2023,8530403.2
SE,2017,2315028.5714285714
SE,2018,1383492.828685259
SE,2019,4124867.4603174604
SE,2020,4432314.624505929
SE,2021,3884825.0
SE,2022,7460868.525896414
SE,2023,6688544.4
ORLY,2010,20845095.23809524
ORLY,2011,19495440.476190478
ORLY,2012,20630646.0
ORLY,2013,11787892.857142856
ORLY,2014,10243345.238095239
ORLY,2015,10082410.714285715
ORLY,2016,11972946.42857143
ORLY,2017,19342003.984063745
ORLY,2018,11492372.50996016
ORLY,2019,8734095.238095239
ORLY,2020,10132375.494071146
ORLY,2021,7217386.904761905
ORLY,2022,8087599.601593626
ORLY,2023,6276234.0
HCA,2011,3635908.2524271845
HCA,2012,3227526.4
HCA,2013,3699636.507936508
HCA,2014,3224438.492063492
HCA,2015,4017800.0
HCA,2016,3058270.634920635
HCA,2017,2289803.984063745
HCA,2018,1946831.075697211
HCA,2019,1617748.4126984128
HCA,2020,2223410.671936759
HCA,2021,1429961.111111111
HCA,2022,1644475.6972111554
HCA,2023,1303054.4
SHW,2010,3768870.238095238
SHW,2011,3407864.285714286
SHW,2012,3389570.4
SHW,2013,2223709.523809524
SHW,2014,1819483.3333333333
SHW,2015,2326709.523809524
SHW,2016,2524528.5714285714
SHW,2017,1851603.5856573705
SHW,2018,2162090.438247012
SHW,2019,1635517.857142857
SHW,2020,1686275.0988142292
SHW,2021,1224454.761904762
SHW,2022,1635100.0
SHW,2023,1465121.2
INTC,2010,66724836.50793651
INTC,2011,61425900.79365079
INTC,2012,42295023.6
INTC,2013,39111776.190476194
INTC,2014,31608351.19047619
INTC,2015,30292641.26984127
INTC,2016,22869875.396825396
INTC,2017,23903249.40239044
INTC,2018,29401394.42231076
INTC,2019,21904659.92063492
INTC,2020,31579733.201581027
INTC,2021,28743400.396825396
INTC,2022,39055493.22709163
INTC,2023,41837428.8
RCL,2010,3290279.761904762
RCL,2011,3192875.0
RCL,2012,2543432.4
RCL,2013,1904471.8253968253
RCL,2014,2135479.365079365
RCL,2015,2162736.111111111
RCL,2016,2646690.476190476
RCL,2017,1534766.533864542
RCL,2018,1775310.358565737
RCL,2019,1586288.0952380951
RCL,2020,12514484.18972332
RCL,2021,4329585.317460317
RCL,2022,5545518.3266932275
RCL,2023,3401420.4
NOC,2010,2237605.964285714
NOC,2011,2445048.353174603
NOC,2012,1613799.6
NOC,2013,1571671.4285714286
NOC,2014,1196723.8095238095
NOC,2015,1240457.9365079366
NOC,2016,1053765.0793650793
NOC,2017,775663.3466135458
NOC,2018,1223925.8964143426
NOC,2019,939140.0793650794
NOC,2020,987977.0750988142
NOC,2021,867578.1746031746
NOC,2022,892255.7768924303
NOC,2023,833790.4
GD,2010,2106373.412698413
GD,2011,2186459.126984127
GD,2012,1663186.8
GD,2013,1866405.9523809524
GD,2014,1879389.2857142857
GD,2015,1453237.6984126985
GD,2016,1605034.126984127
GD,2017,1150280.4780876494
GD,2018,1588872.5099601594
GD,2019,1267436.111111111
GD,2020,1636852.9644268774
GD,2021,1067925.396825397
GD,2022,1246478.0876494024
GD,2023,1164724.0
NTES,2010,4526414.682539683
NTES,2011,4645555.555555556
NTES,2012,3907852.0
NTES,2013,3279505.9523809524
NTES,2014,2766757.9365079366
NTES,2015,4197736.111111111
NTES,2016,5936710.317460317
NTES,2017,6511482.071713148
NTES,2018,5408179.282868526
NTES,2019,3564537.698412698
NTES,2020,3529816.6007905137
NTES,2021,2960273.412698413
NTES,2022,2167362.948207171
NTES,2023,1366424.4
MCK,2010,2485241.6666666665
MCK,2011,2032734.9206349207
MCK,2012,1660649.2
MCK,2013,1326778.9682539683
MCK,2014,1277363.888888889
MCK,2015,1367922.2222222222
MCK,2016,1962351.9841269841
MCK,2017,1858092.03187251
MCK,2018,1716790.8366533865
MCK,2019,1512200.7936507936
MCK,2020,2223643.8735177866
MCK,2021,1016150.3968253968
MCK,2022,1103562.549800797
MCK,2023,875154.8
TRI,2010,642836.5476190476
TRI,2011,942426.2420634921
TRI,2012,983774.24
TRI,2013,898933.4007936508
TRI,2014,737047.380952381
TRI,2015,847223.7420634921
TRI,2016,840304.6785714285
TRI,2017,1060892.6454183266
TRI,2018,1440060.266932271
TRI,2019,444283.55555555556
TRI,2020,506009.3557312253
TRI,2021,427556.75
TRI,2022,464008.7011952191
TRI,2023,386539.516
BMO,2010,644406.746031746
BMO,2011,1075671.8253968253
BMO,2012,485195.6
BMO,2013,430772.22222222225
BMO,2014,424803.9682539682
BMO,2015,777554.7619047619
BMO,2016,627308.3333333334
BMO,2017,419350.19920318725
BMO,2018,489158.9641434263
BMO,2019,513808.3333333333
BMO,2020,745628.4584980237
BMO,2021,720508.7301587302
BMO,2022,755710.358565737
BMO,2023,623246.0
MMM,2010,4909966.30952381
MMM,2011,5021129.777777778
MMM,2012,3481233.548
MMM,2013,3164886.507936508
MMM,2014,3014130.246031746
MMM,2015,2951777.837301587
MMM,2016,2466462.404761905
MMM,2017,2206406.545816733
MMM,2018,3115205.462151394
MMM,2019,3288064.5674603176
MMM,2020,3991224.5691699605
MMM,2021,2894395.484126984
MMM,2022,5714346.501992032
MMM,2023,4309883.1
PBR,2010,16925136.904761903
PBR,2011,16343514.682539683
PBR,2012,14333745.2
PBR,2013,16903066.666666668
PBR,2014,30677188.888888888
PBR,2015,36656965.87301587
PBR,2016,27857508.333333332
PBR,2017,18225771.71314741
PBR,2018,24125336.653386455
PBR,2019,16284960.317460317
PBR,2020,26198355.731225297
PBR,2021,32265121.825396825
PBR,2022,33745249.800796814
PBR,2023,20530995.2
PBR-A,2010,7659501.587301588
PBR-A,2011,7813334.920634921
PBR-A,2012,8026260.0
PBR-A,2013,8141435.317460317
PBR-A,2014,12832043.650793651
PBR-A,2015,14753209.523809524
PBR-A,2016,11676749.603174603
PBR-A,2017,6639471.71314741
PBR-A,2018,9281386.454183267
PBR-A,2019,6631022.619047619
PBR-A,2020,8162381.818181818
PBR-A,2021,10786037.698412698
PBR-A,2022,15127574.900398407
PBR-A,2023,8441938.8
MDLZ,2010,12789744.841269841
MDLZ,2011,9956445.634920634
MDLZ,2012,11354118.8
MDLZ,2013,10510778.968253968
MDLZ,2014,8192404.761904762
MDLZ,2015,9556009.126984127
MDLZ,2016,8991530.555555556
MDLZ,2017,7903129.083665338
MDLZ,2018,8168722.310756972
MDLZ,2019,6399559.920634921
MDLZ,2020,6973031.225296442
MDLZ,2021,6950315.079365079
MDLZ,2022,7450058.565737052
MDLZ,2023,6236818.4
CVS,2010,10686116.26984127
CVS,2011,10020045.238095239
CVS,2012,7162994.0
CVS,2013,5361786.904761905
CVS,2014,4659891.26984127
CVS,2015,4849062.698412699
CVS,2016,5832835.714285715
CVS,2017,7029502.3904382475
CVS,2018,8475327.888446216
CVS,2019,9540236.904761905
CVS,2020,8713649.011857707
CVS,2021,6166458.333333333
CVS,2022,5730609.960159362
CVS,2023,8638435.2
TDG,2010,327255.55555555556
TDG,2011,323731.34920634923
TDG,2012,483016.4
TDG,2013,421365.4761904762
TDG,2014,405952.77777777775
TDG,2015,371918.25396825396
TDG,2016,604393.253968254
TDG,2017,764001.593625498
TDG,2018,426317.9282868526
TDG,2019,321256.34920634923
TDG,2020,567130.0395256917
TDG,2021,270113.09523809527
TDG,2022,301536.25498007966
TDG,2023,264653.6
COIN,2021,5842785.24590164
COIN,2022,11363292.031872509
COIN,2023,14375936.8
APO,2011,550047.9166666666
APO,2012,268536.4
APO,2013,1042290.873015873
APO,2014,1251276.5873015872
APO,2015,1044017.4603174604
APO,2016,880978.9682539683
APO,2017,1211736.653386454
APO,2018,990122.7091633466
APO,2019,1608205.9523809524
APO,2020,1961817.786561265
APO,2021,2449577.777777778
APO,2022,3099251.394422311
APO,2023,2545636.0
RACE,2015,1404884.0
RACE,2016,688529.3650793651
RACE,2017,570984.860557769
RACE,2018,626720.3187250996
RACE,2019,396435.31746031746
RACE,2020,341046.6403162055
RACE,2021,324093.65079365077
RACE,2022,388772.90836653387
RACE,2023,339972.8
AON,2010,2507161.904761905
AON,2011,2411562.698412698
AON,2012,1900136.0
AON,2013,1783208.3333333333
AON,2014,1445490.4761904762
AON,2015,1221101.5873015872
AON,2016,1135254.365079365
AON,2017,1089852.5896414344
AON,2018,1008550.1992031873
AON,2019,902315.0793650794
AON,2020,1530852.1739130435
AON,2021,1671017.4603174604
AON,2022,987141.4342629482
AON,2023,849178.8
SCCO,2010,2804696.861111111
SCCO,2011,2789552.003968254
SCCO,2012,2095219.036
SCCO,2013,1967054.130952381
SCCO,2014,1942664.5674603174
SCCO,2015,1721399.746031746
SCCO,2016,1330211.7063492064
SCCO,2017,962930.1155378486
SCCO,2018,1024440.6613545817
SCCO,2019,877024.5396825396
SCCO,2020,879988.5177865613
SCCO,2021,1193621.242063492
SCCO,2022,1386796.6772908366
SCCO,2023,1169354.18
CVNA,2017,790502.3391812865
CVNA,2018,1141551.7928286854
CVNA,2019,1638286.507936508
CVNA,2020,2335034.387351779
CVNA,2021,1409696.8253968253
CVNA,2022,11697225.099601593
CVNA,2023,19394023.2
MFG,2010,610565.4761904762
MFG,2011,836294.4444444445
MFG,2012,480619.6
MFG,2013,649570.6349206349
MFG,2014,312584.126984127
MFG,2015,568163.4920634921
MFG,2016,535156.3492063492
MFG,2017,259987.64940239044
MFG,2018,475663.34661354584
MFG,2019,602705.1587301587
MFG,2020,652988.5375494071
MFG,2021,472438.49206349207
MFG,2022,1344950.1992031874
MFG,2023,876915.2
ECL,2010,1852273.8095238095
ECL,2011,2551134.126984127
ECL,2012,1506555.6
ECL,2013,1018721.0317460317
ECL,2014,1061417.4603174604
ECL,2015,1292290.0793650793
ECL,2016,1120804.365079365
ECL,2017,947411.5537848605
ECL,2018,1208776.4940239044
ECL,2019,1066896.4285714286
ECL,2020,2009097.628458498
ECL,2021,982624.2063492064
ECL,2022,1366974.501992032
ECL,2023,1073320.4
EQIX,2010,1157883.3333333333
EQIX,2011,744587.3015873015
EQIX,2012,1048913.6
EQIX,2013,969113.8888888889
EQIX,2014,748129.3650793651
EQIX,2015,789482.5396825396
EQIX,2016,721933.7301587302
EQIX,2017,488833.46613545815
EQIX,2018,597749.0039840637
EQIX,2019,435562.6984126984
EQIX,2020,492997.23320158105
EQIX,2021,526689.2857142857
EQIX,2022,472508.3665338645
EQIX,2023,399074.8
NEM,2010,7741037.301587301
NEM,2011,7188883.333333333
NEM,2012,6185424.4
NEM,2013,8658203.57142857
NEM,2014,8184746.825396826
NEM,2015,8091258.73015873
NEM,2016,8606863.492063493
NEM,2017,5376043.824701196
NEM,2018,5374208.366533864
NEM,2019,9031172.61904762
NEM,2020,7887717.786561265
NEM,2021,6515194.444444444
NEM,2022,8151668.12749004
NEM,2023,9804624.8
ITW,2010,3838133.3333333335
ITW,2011,3651769.0476190476
ITW,2012,2937866.0
ITW,2013,1993471.4285714286
ITW,2014,1977351.5873015872
ITW,2015,1739669.8412698412
ITW,2016,1627865.873015873
ITW,2017,1204329.0836653386
ITW,2018,1633386.0557768925
ITW,2019,1268838.888888889
ITW,2020,1322124.1106719368
ITW,2021,975605.5555555555
ITW,2022,1118963.7450199204
ITW,2023,1069022.0
GSK,2010,2108111.507936508
GSK,2011,2769527.380952381
GSK,2012,2278911.2
GSK,2013,2419261.111111111
GSK,2014,3447698.412698413
GSK,2015,3764393.6507936507
GSK,2016,3551403.1746031744
GSK,2017,3606225.099601594
GSK,2018,3158105.9760956177
GSK,2019,2558096.0317460317
GSK,2020,4050865.612648221
GSK,2021,4641511.904761905
GSK,2022,5873067.33067729
GSK,2023,3342045.2
EMR,2010,4417647.619047619
EMR,2011,5433997.619047619
EMR,2012,4023024.4
EMR,2013,3237010.714285714
EMR,2014,3269158.73015873
EMR,2015,4930177.777777778
EMR,2016,3912664.285714286
EMR,2017,3397143.426294821
EMR,2018,3394838.645418327
EMR,2019,3117118.6507936507
EMR,2020,3485924.5059288535
EMR,2021,2690592.4603174604
EMR,2022,3161503.187250996
EMR,2023,3120404.8
AJG,2010,494846.8253968254
AJG,2011,662676.9841269841
AJG,2012,587488.0
AJG,2013,644253.9682539683
AJG,2014,833599.6031746032
AJG,2015,1001580.5555555555
AJG,2016,1218665.4761904762
AJG,2017,892458.5657370518
AJG,2018,991003.5856573705
AJG,2019,943605.5555555555
AJG,2020,1027982.6086956522
AJG,2021,993904.7619047619
AJG,2022,926808.3665338645
AJG,2023,857310.0
MSI,2010,7723780.972222222
MSI,2011,3586067.5992063493
MSI,2012,2065252.4
MSI,2013,1825619.0476190476
MSI,2014,1743036.507936508
MSI,2015,1666323.8095238095
MSI,2016,1429824.2063492064
MSI,2017,1069066.533864542
MSI,2018,1097135.4581673306
MSI,2019,1076673.8095238095
MSI,2020,1273070.7509881423
MSI,2021,684616.2698412698
MSI,2022,816195.6175298805
MSI,2023,719462.4
PNC,2010,5246999.603174604
PNC,2011,4667998.412698412
PNC,2012,3425805.2
PNC,2013,2509221.4285714286
PNC,2014,2185964.285714286
PNC,2015,2444498.015873016
PNC,2016,2751766.6666666665
PNC,2017,2165073.306772908
PNC,2018,2376886.055776892
PNC,2019,1968051.9841269841
PNC,2020,2641881.0276679844
PNC,2021,1720163.0952380951
PNC,2022,2138298.406374502
PNC,2023,2829012.0
RSG,2010,2758675.793650794
RSG,2011,2926298.412698413
RSG,2012,2378730.8
RSG,2013,1581871.0317460317
RSG,2014,1666024.603174603
RSG,2015,1531877.7777777778
RSG,2016,1491094.8412698412
RSG,2017,1155743.8247011951
RSG,2018,1575348.2071713146
RSG,2019,1093842.0634920634
RSG,2020,1308748.2213438735
RSG,2021,1104366.2698412698
RSG,2022,1234295.6175298805
RSG,2023,1229739.6
ABNB,2020,15450106.666666666
ABNB,2021,6512850.396825396
ABNB,2022,6447163.346613546
ABNB,2023,6181707.2
NET,2019,2049107.894736842
NET,2020,4790283.003952569
NET,2021,3920492.4603174604
NET,2022,5471756.972111554
NET,2023,4540695.6
UPS,2010,4908235.714285715
UPS,2011,4761595.238095238
UPS,2012,3801039.2
UPS,2013,3358180.9523809524
UPS,2014,3077502.380952381
UPS,2015,3223053.9682539683
UPS,2016,2681655.5555555555
UPS,2017,2715122.709163347
UPS,2018,3478465.737051793
UPS,2019,3136346.4285714286
UPS,2020,4481176.679841897
UPS,2021,3134459.9206349207
UPS,2022,3208890.0398406372
UPS,2023,3419080.4
HWM,2016,913765.5952380953
HWM,2017,5295444.784860558
HWM,2018,5390545.8605577685
HWM,2019,5179658.75
HWM,2020,4206369.201581027
HWM,2021,3012200.793650794
HWM,2022,2919290.438247012
HWM,2023,2666908.8
